"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.527354414E1,-2.580905706E-2,1.755474061E-1,6.009386852E-2
1.528354414E1,-2.764165215E-2,1.682170182E-1,6.070473418E-2
1.529354417E1,-2.092213556E-2,1.376737505E-1,2.405281924E-2
1.530354417E1,2.290744567E-3,9.980010986E-2,-3.275764734E-2
1.531354414E1,2.550362423E-2,7.047858089E-2,-6.757696718E-2
1.532354417E1,2.000583708E-2,3.504839167E-2,-2.603813075E-2
1.533354420E1,-1.114829071E-2,8.399396902E-4,3.504839167E-2
1.534354417E1,-3.924809024E-2,-2.481640130E-2,6.559165567E-2
1.535354417E1,-4.780020565E-2,-3.214678168E-2,5.215261877E-2
1.536354424E1,-3.619376570E-2,-2.237293869E-2,1.000291854E-2
1.537354427E1,-1.664607786E-2,-8.323038928E-3,-3.275764734E-2
1.538354420E1,-9.926560335E-3,-7.101308554E-3,-6.269004941E-2
1.539354417E1,-2.031126991E-2,-2.237293869E-2,-7.918340713E-2
1.540354420E1,-3.680463135E-2,-2.542726509E-2,-7.124216110E-2
1.541354414E1,-6.368270516E-2,-4.741841555E-2,-3.153591976E-2
1.542354414E1,-7.223481685E-2,-7.307475805E-2,-2.970332280E-2
1.543354414E1,-6.918048859E-2,-8.223773539E-2,-5.474879593E-2
1.544354417E1,-6.673702598E-2,-9.078984708E-2,-8.834638447E-2
1.545354420E1,-7.345654815E-2,-1.005636901E-1,-1.048397496E-1
1.546354417E1,-9.056077152E-2,-1.017854214E-1,-1.042288840E-1
1.547354420E1,-1.027780771E-1,-6.696610153E-2,-8.223773539E-2
1.548354420E1,-1.156062484E-1,-1.870774850E-2,-3.886630014E-2
1.549354417E1,-1.272126883E-1,1.611157134E-2,5.115996581E-3
1.550354413E1,-1.204931661E-1,8.452847600E-2,2.710714564E-2
1.551354413E1,-1.033889428E-1,1.260673106E-1,1.366810966E-2
1.552354416E1,-7.528914511E-2,1.413389444E-1,-1.626428775E-2
1.553354420E1,-4.841107130E-2,1.187369302E-1,-5.108360574E-2
1.554354416E1,-1.908953860E-2,6.864598393E-2,-7.735081017E-2
1.555354416E1,1.145372353E-2,-1.320996135E-2,-7.429648191E-2
1.556354420E1,3.222314268E-2,-1.256091595E-1,-5.108360574E-2
1.557354420E1,5.665775016E-2,-2.612212598E-1,-2.115120925E-2
1.558354423E1,1.049161032E-1,-4.255439937E-1,-9.926559869E-4
1.559354420E1,1.965458989E-1,-6.155230999E-1,-1.931861416E-2
1.560354423E1,2.637410760E-1,-6.472880840E-1,-4.314235970E-2
1.561354426E1,3.346014321E-1,-6.497315168E-1,-3.825543448E-2
1.562354370E1,4.005748928E-1,-6.136904955E-1,-1.603521290E-3
1.563354400E1,4.305072725E-1,-5.501605272E-1,4.909829423E-2
1.564354336E1,4.152356386E-1,-5.183955431E-1,7.780896127E-2
1.565354269E1,3.743076921E-1,-4.841870666E-1,6.192646548E-2
1.566354176E1,3.229950070E-1,-4.237114191E-1,2.099849284E-2
1.567354176E1,2.533563673E-1,-3.351359367E-1,-1.198823005E-2
1.568354113E1,1.562287807E-1,-2.471713424E-1,1.977676153E-2
1.569354113E1,1.244637966E-1,-2.984840274E-1,5.276348442E-2
1.570354043E1,1.348485053E-1,-4.090506434E-1,5.642867833E-2
1.571354049E1,1.861611903E-1,-5.464953184E-1,2.893974073E-2
1.572353979E1,2.551889420E-1,-6.759987473E-1,-1.198823005E-2
1.573353979E1,3.211624026E-1,-7.639633417E-1,-3.703370690E-2
1.574353976E1,3.706424832E-1,-8.183303475E-1,-5.413793400E-2
1.575353972E1,3.932445049E-1,-8.207738400E-1,-6.024658307E-2
1.576353976E1,3.926336467E-1,-7.651850581E-1,-4.864014685E-2
1.577353969E1,3.486513495E-1,-5.764276981E-1,-1.259909570E-2
1.578353966E1,3.046690524E-1,-4.145484269E-1,3.077233583E-2
1.579353966E1,2.454151064E-1,-2.514474094E-1,6.925684959E-2
1.580353969E1,1.879937798E-1,-1.091158018E-1,7.964155823E-2
1.581353906E1,1.507309973E-1,2.290744742E-4,5.215261877E-2
1.582353899E1,1.324050426E-1,9.308059514E-2,1.672243699E-2
1.583353902E1,1.299615800E-1,1.382846236E-1,1.000291854E-2
1.584353905E1,1.379028261E-1,1.364520192E-1,3.810271993E-2
1.585353902E1,1.385136992E-1,8.513934165E-2,8.758280426E-2
1.586353902E1,1.299615800E-1,-1.443169173E-2,1.303433776E-1
1.587353902E1,1.324050426E-1,-4.436408728E-2,1.089630872E-1
1.588353902E1,1.281289905E-1,-5.169447139E-2,8.636107296E-2
1.589353905E1,1.159116775E-1,-3.642284125E-2,6.803511828E-2
1.590353902E1,9.941831976E-2,-1.565342210E-2,6.498079002E-2
1.591353902E1,8.170322329E-2,1.061378326E-2,5.642867833E-2
1.592353962E1,5.849034712E-2,3.871358559E-2,4.604396969E-2
1.593353928E1,2.916881628E-2,6.436992437E-2,3.749185428E-2
1.594353992E1,-6.872233935E-3,8.025242388E-2,3.688098863E-2
1.595354058E1,-7.223481685E-2,6.009386852E-2,4.115704447E-2
1.596354148E1,-1.058324054E-1,6.337726954E-3,3.260493279E-2
1.597354148E1,-1.149953827E-1,-6.085744873E-2,1.450804994E-3
1.598354212E1,-9.239336848E-2,-1.042288840E-1,-2.664899640E-2
1.599354215E1,-6.001751125E-2,-1.274417639E-1,-2.176207490E-2
1.600354285E1,-4.718934000E-2,-1.445459872E-1,1.488984004E-2
1.601354278E1,-5.451972410E-2,-1.610393524E-1,5.215261877E-2
1.602354345E1,-6.734789163E-2,-1.537089646E-1,5.398521572E-2
1.603354345E1,-6.979135424E-2,-1.066723466E-1,2.771801129E-2
1.604354348E1,-3.741549700E-2,-4.046982154E-3,4.505131394E-3
1.605354352E1,-7.483099122E-3,5.215261877E-2,2.466368489E-2
1.606354348E1,1.939497143E-2,7.353290170E-2,5.093089119E-2
1.607354351E1,3.039054573E-2,5.215261877E-2,5.826127157E-2
1.608354355E1,2.122756653E-2,2.672535367E-3,2.955060638E-2
1.609354355E1,-7.483099122E-3,-3.459024429E-2,-1.809688285E-2
1.610354351E1,-5.085453019E-2,-5.047274008E-2,-4.375322163E-2
1.611354421E1,-1.070541367E-1,-6.330090761E-2,-3.764457256E-2
1.612354425E1,-1.968513280E-1,-7.124216110E-2,-3.153591976E-2
1.613354418E1,-1.241583601E-1,5.703954399E-2,-6.818783283E-2
1.614354414E1,4.077525437E-2,1.358411610E-1,-7.429648191E-2
1.615354418E1,2.038762718E-1,1.676061451E-1,-5.291620269E-2
1.616354414E1,3.370448947E-1,1.498910636E-1,-5.963572115E-2
1.617354414E1,4.042400718E-1,6.253732741E-2,-9.017898142E-2
1.618354411E1,3.779728711E-1,-2.725986205E-2,-1.115592644E-1
1.619354411E1,2.643519342E-1,-9.689849615E-2,-9.812022746E-2
1.620354414E1,1.122464910E-1,-1.017854214E-1,-4.314235970E-2
1.621354411E1,-3.817907767E-3,1.794416644E-2,8.636107296E-2
1.622354408E1,-8.689557761E-2,2.134210467E-1,1.694387496E-1
1.623354408E1,-9.239336848E-2,3.068834245E-1,1.773799956E-1
1.624354414E1,-9.605856240E-2,3.520874679E-1,1.706604809E-1
1.625354417E1,-1.174388453E-1,3.905719519E-1,1.450041384E-1
1.626354414E1,-1.571450830E-1,4.223369658E-1,1.004109755E-1
1.627354414E1,-2.231185287E-1,4.632649422E-1,6.070473418E-2
1.628354417E1,-3.092505336E-1,5.243514776E-1,4.970915988E-2
1.629354414E1,-4.039346576E-1,5.878814459E-1,5.398521572E-2
1.630354414E1,-4.876231849E-1,6.300311685E-1,6.131559983E-2
1.631354414E1,-5.462662578E-1,6.819546819E-1,3.871358559E-2
1.632354417E1,-5.401576161E-1,7.100545168E-1,1.305724494E-2
1.633354421E1,-5.242751241E-1,7.039458156E-1,-2.237293869E-2
1.634354417E1,-4.973970354E-1,6.941719651E-1,-6.757696718E-2
1.635354414E1,-4.576907754E-1,6.526331306E-1,-1.243874356E-1
1.636354420E1,-4.149302244E-1,6.049856544E-1,-1.671480089E-1
1.637354420E1,-3.795000315E-1,5.335144401E-1,-1.683697402E-1
1.638354417E1,-3.556762934E-1,4.241695404E-1,-1.378264725E-1
1.639354417E1,-3.306308091E-1,2.787836194E-1,-1.078940704E-1
1.640354420E1,-2.713768780E-1,4.543310404E-2,-1.182787865E-1
1.641354414E1,-2.151772827E-1,-5.108360574E-2,-1.274417639E-1
1.642354414E1,-1.522581577E-1,-9.689849615E-2,-1.182787865E-1
1.643354414E1,-1.082758680E-1,-1.030071527E-1,-9.140071273E-2
1.644354417E1,-9.361509979E-2,-8.162686974E-2,-4.986187443E-2
1.645354417E1,-9.483683109E-2,-2.909245715E-2,-1.870774850E-2
1.646354417E1,-9.850201756E-2,3.504839167E-2,-2.054034360E-2
1.647354423E1,-9.117163718E-2,9.246972948E-2,-4.619668424E-2
1.648354427E1,-7.895433158E-2,1.278999150E-1,-6.574437022E-2
1.649354423E1,-8.628471941E-2,9.796751291E-2,-7.307475805E-2
1.650354420E1,-1.058324054E-1,3.810271993E-2,-8.468119800E-2
1.651354420E1,-1.296561509E-1,-5.879578181E-3,-9.567677230E-2
1.652354420E1,-1.547016203E-1,-2.298380435E-2,-9.017898142E-2
1.653354423E1,-1.828014255E-1,-3.092505224E-2,-6.330090761E-2
1.654354416E1,-2.188424766E-1,-4.253149405E-2,-4.192062840E-2
1.655354416E1,-2.463314086E-1,-3.520110995E-2,-4.558581859E-2
1.656354420E1,-2.377792895E-1,2.290744742E-4,-5.535966158E-2
1.657354416E1,-1.950187236E-1,6.925684959E-2,-5.841398984E-2
1.658354416E1,-9.239336848E-2,1.523345262E-1,-2.481640130E-2
1.659354416E1,-3.313944116E-2,1.944842190E-1,8.170322515E-3
1.660354416E1,6.566801574E-3,2.073123902E-1,3.993531689E-2
1.661354420E1,8.399397135E-3,1.981494129E-1,4.543310404E-2
1.662354350E1,-2.458732575E-2,1.657735556E-1,2.588541433E-2
1.663354280E1,-6.612616032E-2,1.413389444E-1,2.290744742E-4
1.664354193E1,-1.003346145E-1,1.224021241E-1,-2.420553565E-2
1.665354130E1,-1.229366288E-1,1.077413559E-1,-4.008803144E-2
1.666354036E1,-1.430951804E-1,7.903069258E-2,-4.008803144E-2
1.667353946E1,-1.754710376E-1,5.520694703E-2,-2.115120925E-2
1.668353883E1,-1.974621862E-1,7.964155823E-2,1.183551457E-2
1.669353816E1,-1.925752759E-1,1.254564524E-1,1.305724494E-2
1.670353813E1,-1.724167168E-1,1.621083617E-1,5.115996581E-3
1.671353813E1,-1.522581577E-1,1.975385547E-1,1.733330078E-2
1.672353816E1,-1.424843222E-1,2.195297033E-1,2.649627998E-2
1.673353823E1,-1.430951804E-1,2.464077622E-1,3.260493279E-2
1.674353823E1,-1.418734491E-1,2.629011273E-1,2.283108793E-2
1.675353823E1,-1.394299865E-1,2.409099787E-1,3.894265974E-3
1.676353829E1,-1.351539344E-1,1.358411610E-1,-3.153591976E-2
