"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.088573346E2,-2.547469921E-5,-1.176748332E-2,3.367406083E-3
7.088672916E2,-7.350232452E-3,-3.302829713E-2,1.307329722E-2
7.088772476E2,-1.426761597E-2,-4.494439811E-2,1.478437241E-2
7.088872046E2,-1.715687849E-2,-4.734070972E-2,1.497984957E-2
7.088971606E2,-2.106831782E-2,-4.362222180E-2,1.546016708E-2
7.089071176E2,-2.694671229E-2,-2.283012122E-2,1.089098118E-2
7.089170736E2,-2.327687666E-2,1.545258332E-3,5.596350878E-3
7.089270306E2,-1.474836934E-2,1.470979583E-2,-4.616872407E-3
7.089369866E2,-1.115390286E-2,2.260927483E-2,-1.068210043E-2
7.089469436E2,-1.525730081E-2,2.175147086E-2,-8.228264749E-3
7.089568996E2,-1.842353307E-2,1.331163663E-2,-5.500775296E-3
7.089668566E2,-1.697610505E-2,4.453430418E-3,-4.572131205E-3
7.089768126E2,-1.604628749E-2,-4.405281506E-3,1.855979441E-3
7.089867686E2,-1.277352963E-2,-1.141312346E-2,5.973226391E-3
7.089967256E2,-1.354275551E-2,-1.401745621E-2,9.597217664E-3
7.090066816E2,-1.216323860E-2,-7.219204679E-3,5.978248082E-3
7.090166386E2,-8.780673146E-3,4.562544171E-3,2.817272209E-3
7.090265946E2,-4.498043563E-3,1.094454341E-2,1.565319952E-3
7.090365516E2,2.818710636E-4,1.028718799E-2,3.146273550E-3
7.090465076E2,-3.574386006E-3,1.863609301E-3,6.969773676E-3
7.090564646E2,-1.399394870E-2,-1.401846576E-2,1.101979706E-2
7.090664206E2,-1.982600428E-2,-2.519335411E-2,8.474880829E-3
7.090763776E2,-2.768185735E-2,-2.654271573E-2,6.423003040E-3
7.090863336E2,-2.962703072E-2,-1.469324715E-2,3.475150326E-3
7.090962906E2,-2.446167357E-2,6.293373182E-3,-3.428409807E-3
7.091062466E2,-1.631932519E-2,2.514882013E-2,-9.373916313E-3
7.091162036E2,-1.254849602E-2,2.805599757E-2,-1.123147272E-2
7.091261596E2,-1.405930612E-2,2.560508996E-2,-1.083306409E-2
7.091361166E2,-1.735294610E-2,2.197185159E-2,-7.941250689E-3
7.091460726E2,-1.447220612E-2,1.493498124E-2,-5.209379829E-3
7.091560296E2,-8.798389696E-3,7.104001008E-3,9.025337640E-4
7.091659856E2,-9.195732884E-3,4.449361935E-3,1.763534034E-3
7.091759416E2,-1.156265289E-2,7.480610628E-3,3.207388800E-3
7.091858986E2,-9.369008243E-3,9.741101414E-3,-9.508709190E-4
7.091958546E2,-4.006939009E-3,1.344110258E-2,-1.149011310E-3
7.092058116E2,1.565459301E-3,1.836821623E-2,-9.434153326E-4
7.092157676E2,8.549493738E-3,1.682861522E-2,3.013737500E-3
7.092257246E2,1.464839838E-2,1.798469573E-2,3.518139943E-3
7.092356806E2,1.611995511E-2,1.906298101E-2,1.697298372E-3
7.092456376E2,1.524217799E-2,1.667119563E-2,-7.951541338E-4
7.092555936E2,1.734414510E-2,1.460278686E-2,-1.684457995E-3
7.092655506E2,2.409046516E-2,1.865558513E-2,-2.854384715E-3
7.092755066E2,2.859913185E-2,2.150829509E-2,-4.976926371E-3
7.092854636E2,2.647898905E-2,2.811026946E-2,-8.020120673E-3
7.092954196E2,2.387709543E-2,2.796910703E-2,-1.030788757E-2
7.093053766E2,1.728044637E-2,1.973088458E-2,-1.041068509E-2
7.093153326E2,1.339685731E-2,5.245055538E-3,-8.011482656E-3
7.093252896E2,4.907232244E-3,-3.597171744E-3,-4.235652741E-3
7.093352456E2,5.451489240E-3,5.319049582E-3,-4.018757027E-3
7.093452016E2,9.470199235E-3,1.251118258E-2,-3.744984046E-3
7.093551586E2,1.851557754E-2,1.826258935E-2,-7.638833486E-4
7.093651146E2,1.830252446E-2,1.388515159E-2,5.964326672E-3
7.093750716E2,1.170436945E-2,3.380971029E-4,1.157781854E-2
7.093850276E2,3.307422623E-3,-1.045915671E-2,1.435176656E-2
7.093949846E2,-5.979648326E-3,-9.728692472E-3,1.334413979E-2
7.094049406E2,-5.820657592E-3,2.611330710E-3,1.186528616E-2
7.094148976E2,-1.719981432E-3,1.557126641E-2,3.363145515E-3
7.094248536E2,5.081465468E-3,2.829052322E-2,3.897109069E-3
7.094348106E2,9.366428480E-3,2.858313546E-2,2.000671579E-3
7.094447666E2,1.258086413E-2,2.189114504E-2,-9.623613441E-4
7.094547236E2,1.401290856E-2,1.019274630E-2,-1.327480073E-3
7.094646796E2,1.547525078E-2,-6.123110186E-3,-1.227877918E-3
7.094746366E2,1.032107417E-2,-2.217874862E-2,2.999396063E-3
7.094845927E2,2.787523903E-3,-2.659879625E-2,8.065260947E-3
7.094945497E2,-2.486483892E-3,-2.139057219E-2,6.186662707E-3
7.095045057E2,-5.242855288E-3,-5.252083763E-3,3.651599400E-3
7.095144627E2,-3.147225128E-3,9.435398504E-3,-3.161523025E-3
7.095244187E2,-2.549878089E-3,1.975940913E-2,-6.460647099E-3
7.095343757E2,1.606510370E-3,3.027157858E-2,-7.632780820E-3
7.095443317E2,9.591732174E-3,3.746903688E-2,-8.967290632E-3
7.095542887E2,1.338573545E-2,3.699320182E-2,-3.145886585E-3
7.095642447E2,2.055469900E-2,2.206192166E-2,2.485786099E-4
7.095742007E2,2.501241118E-2,-8.073326200E-3,6.392945535E-3
7.095841577E2,1.766501553E-2,-2.936556377E-2,1.839448139E-2
7.095941137E2,1.053418685E-2,-4.135503620E-2,1.856956631E-2
7.096040707E2,7.497650571E-3,-3.186219558E-2,9.925210848E-3
7.096140267E2,1.400427613E-2,-2.574602142E-3,2.736655762E-3
7.096239837E2,2.151225880E-2,2.647595853E-2,-9.071800858E-3
7.096339397E2,3.048634343E-2,3.634626791E-2,-1.655293070E-2
7.096438967E2,3.162777424E-2,3.299494460E-2,-1.518406626E-2
7.096538527E2,2.116173692E-2,8.110181428E-3,-8.226893842E-3
7.096638097E2,8.079491556E-3,-1.102942415E-2,-7.508676499E-4
7.096737657E2,3.355597844E-3,-1.286250167E-2,1.848449465E-4
7.096837228E2,8.640374988E-3,-3.070281819E-4,2.595804632E-3
7.096936787E2,2.427276038E-2,1.503807679E-2,3.513833508E-5
7.097036358E2,3.461381420E-2,1.572357491E-2,1.267509069E-4
7.097135918E2,3.547311202E-2,4.792069085E-3,3.344078548E-3
7.097235488E2,2.371552214E-2,-1.088303048E-2,6.417366676E-3
7.097335048E2,1.621949859E-2,-1.934999414E-2,5.460879765E-3
7.097434617E2,1.390521135E-2,-1.553661376E-2,2.262955764E-3
7.097534178E2,1.718007773E-2,6.525169127E-3,-4.807170480E-3
7.097633747E2,3.184796870E-2,3.238712624E-2,-1.440973021E-2
7.097733307E2,4.824637249E-2,3.143677488E-2,-1.336119696E-2
7.097832877E2,4.013571516E-2,-2.081238432E-3,-7.516889833E-3
7.097932437E2,1.289905608E-2,-3.714894876E-2,4.284165334E-4
7.098032007E2,-1.237460971E-2,-4.707375169E-2,1.529899891E-3
7.098131567E2,-2.709685080E-2,-2.142324485E-2,-9.309995919E-3
7.098231137E2,-1.375334896E-2,2.848066576E-2,-2.199436724E-2
7.098330697E2,1.889405027E-2,6.114410236E-2,-2.790367790E-2
7.098430257E2,4.052663967E-2,6.328528374E-2,-2.391133457E-2
7.098529827E2,4.291823506E-2,4.415399954E-2,-1.287145726E-2
7.098629387E2,3.267864510E-2,2.570337150E-3,-5.593570881E-3
7.098728957E2,1.001323387E-2,-3.155870363E-2,1.624676865E-3
7.098828517E2,-9.383101016E-3,-3.282876313E-2,7.550210226E-3
7.098928087E2,-6.004452240E-3,-2.328562178E-2,6.538439542E-3
7.099027647E2,1.238600723E-2,-1.374458149E-2,4.704852588E-3
7.099127217E2,2.369289473E-2,-3.092095023E-3,8.567416109E-3
7.099226777E2,2.144305594E-2,-8.457032964E-3,1.246282179E-2
7.099326347E2,9.496534243E-3,-2.118176967E-2,1.408190653E-2
7.099425907E2,-1.376697607E-2,-1.902700588E-2,1.268587727E-2
7.099525477E2,-2.435506694E-2,-3.904749407E-3,6.469031796E-3
7.099625037E2,-2.251535654E-2,1.042438857E-2,2.142460085E-3
7.099724607E2,-8.808598854E-3,1.599066146E-2,2.739862539E-4
7.099824167E2,3.610519925E-3,1.361006219E-2,1.590120606E-3
7.099923737E2,6.152042188E-3,-9.094250854E-4,5.689528771E-3
7.100023297E2,-1.995970961E-4,-1.153037697E-2,7.220846601E-3
7.100122867E2,-2.955072327E-3,-4.041146487E-3,7.182053290E-3
7.100222427E2,-1.106039388E-3,1.128694322E-2,3.226193367E-3
7.100321997E2,1.079886686E-2,2.190320194E-2,2.330553718E-3
7.100421557E2,2.062699758E-2,1.423969027E-2,5.776683800E-3
7.100521127E2,2.143179066E-2,3.066275036E-3,6.903386675E-3
7.100620687E2,1.280181669E-2,-1.002742257E-2,1.010423992E-2
7.100720257E2,7.590718567E-3,-9.673127905E-3,7.078133523E-3
7.100819817E2,1.054043602E-2,6.567094475E-3,4.473029636E-3
7.100919387E2,2.087675780E-2,1.938268729E-2,-2.020500368E-3
7.101018947E2,3.654653206E-2,2.247461677E-2,-3.120385809E-3
7.101118517E2,3.971688077E-2,1.181397960E-2,-3.046823898E-3
7.101218077E2,2.795529924E-2,-1.153421961E-2,1.609713072E-3
7.101317648E2,6.244652905E-3,-3.208205849E-2,-3.305512946E-4
7.101417207E2,-1.012686361E-2,-3.223625571E-2,-5.443554372E-3
7.101516778E2,-1.379546896E-2,-1.220160443E-2,-1.585908420E-2
7.101616338E2,-3.468263196E-3,1.389337890E-2,-2.222137526E-2
7.101715897E2,1.090263668E-2,2.727462724E-2,-2.760892734E-2
7.101815468E2,1.113619562E-2,3.390802816E-2,-2.335452661E-2
7.101915037E2,-8.567934856E-5,3.791325539E-2,-1.423798129E-2
7.102014598E2,-8.880236186E-3,3.269585967E-2,-1.219800021E-2
7.102114158E2,-1.028540730E-2,1.550577767E-2,-1.038700342E-2
7.102213727E2,-5.109287333E-3,3.668027464E-3,1.292822184E-3
7.102313288E2,6.356936879E-3,-8.703276515E-3,8.505377918E-3
7.102412857E2,1.786019467E-2,-1.589514129E-2,1.267402340E-2
7.102512418E2,2.191028744E-2,-1.978983544E-2,1.494612359E-2
7.102611987E2,1.745215431E-2,-2.272277512E-2,1.423878781E-2
7.102711547E2,8.965605870E-3,-2.512802556E-2,1.351961400E-2
7.102811117E2,-2.950175200E-3,-2.257272229E-2,1.174195390E-2
7.102910677E2,-1.058513112E-2,-8.921951056E-3,1.385646174E-3
7.103010247E2,-1.710215211E-2,1.355539542E-2,-7.431280799E-3
7.103109807E2,-1.252299640E-2,4.194658250E-2,-1.632857136E-2
7.103209377E2,1.220247010E-3,6.031413749E-2,-2.327436209E-2
7.103308937E2,1.508112624E-2,6.069849432E-2,-1.878156513E-2
7.103408507E2,1.947747171E-2,4.526600987E-2,-1.317614317E-2
7.103508067E2,1.688158512E-2,1.171149500E-2,-4.790547304E-3
7.103607637E2,4.944763612E-3,-1.577579044E-2,6.190731190E-3
7.103707197E2,-4.507822450E-4,-2.959828638E-2,1.257107966E-2
7.103806767E2,8.746710606E-3,-3.182335570E-2,1.449361537E-2
7.103906327E2,1.436274033E-2,-2.709393762E-2,2.075939253E-2
7.104005897E2,1.128252782E-2,-2.926308289E-2,1.635505632E-2
7.104105457E2,4.069366492E-3,-2.919106558E-2,1.300846692E-2
7.104205027E2,-4.973930307E-3,-1.384832710E-2,6.592912599E-3
7.104304587E2,-9.371177293E-3,7.838563062E-3,1.450970303E-4
7.104404157E2,-5.993756466E-3,2.731638961E-2,-4.227546975E-3
7.104503717E2,4.244002048E-4,2.759155259E-2,-3.547037253E-3
7.104603287E2,4.808590747E-4,1.771681756E-2,3.803265281E-4
7.104702847E2,-3.023472382E-3,-5.588589702E-4,8.766144514E-3
7.104802418E2,-4.419767298E-3,-1.795569248E-2,9.148573503E-3
7.104901978E2,-9.543895721E-3,-2.846443653E-2,1.162450854E-2
7.105001548E2,-1.347472239E-2,-2.975287288E-2,1.210760605E-2
7.105101108E2,-1.918943599E-2,-2.117033117E-2,9.236948565E-3
7.105200678E2,-2.453679778E-2,-1.331666950E-2,7.231853902E-3
7.105300238E2,-2.112131193E-2,-3.123274771E-3,5.351310596E-3
7.105399808E2,-1.392651442E-2,6.570825353E-4,1.050452702E-2
7.105499368E2,-3.447312163E-3,-2.917998703E-3,1.539395750E-2
7.105598938E2,-1.223838655E-3,-9.187079966E-3,1.323360018E-2
7.105698498E2,-7.643258199E-3,-2.982185455E-3,1.396443322E-2
7.105798068E2,-6.019262597E-3,6.241939031E-3,9.899385273E-3
7.105897628E2,-1.231062692E-3,2.401004732E-2,1.273975242E-3
7.105997198E2,7.264954038E-3,2.103103325E-2,-4.185771570E-3
7.106096758E2,9.329538792E-3,5.849980284E-3,-9.108462837E-4
7.106196328E2,4.736385308E-3,-1.577755064E-2,5.276476033E-3
7.106295888E2,3.369092708E-3,-2.343437262E-2,9.746833704E-3
7.106395458E2,8.055990562E-3,-2.392572537E-2,1.057214756E-2
7.106495018E2,1.596459933E-2,-1.899177767E-2,6.713444833E-3
7.106594588E2,2.066614293E-2,-1.218846627E-2,8.967811242E-3
7.106694148E2,1.812020503E-2,-1.238545403E-2,6.474934518E-3
7.106793718E2,8.048129268E-3,-1.685077511E-2,3.186729271E-3
7.106893278E2,-6.205340847E-3,-8.833354339E-3,-1.382286311E-3
7.106992848E2,-1.219771896E-2,1.165833883E-2,-1.256356854E-2
7.107092408E2,-7.835884579E-3,3.350039572E-2,-2.034934424E-2
7.107191978E2,3.014365677E-3,4.492535815E-2,-2.058689855E-2
7.107291538E2,1.152941305E-2,3.321585432E-2,-1.273631025E-2
7.107391108E2,1.362718455E-2,3.112546168E-3,-1.801637583E-3
7.107490668E2,5.046516657E-3,-3.341782838E-2,9.738143533E-3
7.107590238E2,-9.232820943E-3,-5.528930575E-2,1.584077813E-2
7.107689798E2,-2.060856856E-2,-5.159768835E-2,1.660258323E-2
7.107789368E2,-2.100431547E-2,-3.059227392E-2,8.006964810E-3
7.107888928E2,-1.361208037E-2,3.345101839E-3,-5.017358344E-4
7.107988498E2,-2.312021796E-3,2.422588319E-2,-8.234756999E-3
7.108088058E2,5.065981764E-3,2.292560786E-2,-1.143835858E-2
7.108187628E2,3.988466691E-3,1.447672863E-2,-7.436159533E-3
7.108287188E2,-6.336322986E-4,6.227497011E-3,-9.031442925E-3
7.108386758E2,-1.333244843E-3,-1.166769769E-3,-6.261222996E-3
7.108486318E2,-1.942939125E-4,-2.215432469E-3,-3.336223075E-3
7.108585888E2,3.373276675E-3,1.879710238E-3,-1.195307937E-3
7.108685448E2,6.650348194E-3,-1.451192191E-3,9.115729481E-4
7.108785018E2,5.989617668E-3,-3.529522801E-3,3.694576211E-3
7.108884578E2,3.837149125E-4,-1.098359469E-2,2.341139829E-3
7.108984148E2,-9.563191794E-3,-4.562713206E-3,3.980048932E-3
7.109083708E2,-1.316566952E-2,6.957735866E-3,-2.965412568E-4
7.109183278E2,-8.216184564E-3,2.090098150E-2,-3.076348919E-3
7.109282838E2,-1.000882359E-3,2.675461024E-2,-4.328300711E-3
7.109382408E2,3.793872893E-3,1.850280538E-2,2.195644658E-3
7.109481968E2,4.854917061E-3,1.535894582E-3,7.709826808E-3
7.109581538E2,1.765916357E-3,-1.485612802E-2,1.206542738E-2
7.109681098E2,4.153815098E-4,-2.085140534E-2,1.206684671E-2
7.109780668E2,-1.480522798E-3,-1.290453225E-2,9.883054532E-3
7.109880228E2,-3.086458892E-4,5.516876467E-3,4.251553211E-3
7.109979798E2,6.565239280E-3,2.469989285E-2,1.279143617E-4
7.110079358E2,1.156486943E-2,2.654963732E-2,-3.015468596E-3
7.110178928E2,1.193691418E-2,2.186380513E-2,-3.016001079E-3
7.110278488E2,5.507243797E-3,7.323477417E-3,-1.966449432E-3
7.110378058E2,5.670799874E-4,-9.701577947E-3,-3.645662218E-5
7.110477618E2,-1.581660006E-3,-2.191166952E-2,1.337432535E-3
7.110577188E2,-5.433655810E-3,-2.071724087E-2,1.122249058E-3
7.110676748E2,-3.864381928E-3,-7.395191118E-3,1.231046859E-3
7.110776318E2,-2.361027524E-3,9.583525360E-3,-8.051667362E-3
7.110875878E2,-1.488999231E-3,2.691075951E-2,-1.163191348E-2
7.110975448E2,-2.308187308E-3,3.263815492E-2,-1.258292794E-2
7.111075008E2,4.847096279E-4,2.794282325E-2,-1.050342433E-2
7.111174578E2,-4.891414195E-3,1.797168143E-2,-5.151536316E-3
7.111274138E2,-4.481030628E-3,5.381710362E-3,2.874889877E-3
7.111373708E2,-3.375552827E-3,-7.222232409E-3,8.975125849E-3
7.111473268E2,-4.070871510E-3,-1.299303956E-2,1.082884986E-2
7.111572838E2,-8.939396590E-3,-8.540500887E-3,1.035187766E-2
7.111672398E2,-1.546264626E-2,-5.110911559E-3,7.937952876E-3
7.111771968E2,-1.881077141E-2,-3.062141594E-3,7.281749975E-3
7.111871528E2,-1.917216741E-2,2.453917637E-3,8.315251209E-3
7.111971098E2,-2.020174637E-2,1.595048234E-3,8.357595652E-3
7.112070658E2,-1.743271761E-2,1.125864219E-4,9.489047341E-3
7.112170228E2,-1.879199594E-2,-1.572129549E-3,1.275461540E-2
7.112269788E2,-1.747242734E-2,-3.890260356E-3,1.137420628E-2
7.112369358E2,-1.577892341E-2,-5.103063770E-3,1.089829952E-2
7.112468918E2,-1.468423568E-2,3.582182340E-3,6.500483025E-3
7.112568488E2,-9.735282511E-3,7.058938965E-3,1.523034647E-3
7.112668048E2,-7.468528114E-3,1.250708848E-2,1.449670410E-3
7.112767618E2,-8.073864505E-3,9.781342931E-3,7.098442875E-4
7.112867178E2,-7.724652998E-3,-2.585928887E-3,2.569204662E-3
7.112966748E2,-9.569157846E-3,-1.316160709E-2,5.914933514E-3
7.113066308E2,-1.163571421E-2,-1.899370179E-2,8.176676929E-3
7.113165878E2,-1.029348094E-2,-1.981395483E-2,7.437648717E-3
7.113265438E2,-5.835672840E-3,-1.290407963E-2,5.481104832E-3
7.113365008E2,-2.054782351E-3,-3.084738739E-3,3.638197202E-3
7.113464568E2,-4.395657219E-3,7.564966567E-3,-4.562414251E-4
7.113564138E2,-5.819916725E-3,1.478985604E-2,-5.342875607E-3
7.113663698E2,-1.986576710E-3,1.742491126E-2,-5.292885937E-3
7.113763268E2,-3.086195793E-3,9.829310700E-3,-1.837700838E-3
7.113862828E2,-1.839862205E-3,9.882783052E-4,-1.458809711E-4
7.113962398E2,-4.534448497E-3,-6.111975294E-3,2.138312208E-3
7.114061958E2,-5.707672797E-3,-5.642567761E-3,5.358629394E-3
7.114161528E2,-5.588362925E-3,-1.136223879E-2,7.453205530E-3
7.114261088E2,-5.866334774E-3,-1.432257146E-2,1.389765553E-2
7.114360658E2,-5.509204231E-3,1.150796097E-2,5.390985869E-3
7.114460218E2,-1.200153120E-2,2.002958208E-3,-9.861611761E-4
7.114559788E2,-1.296692621E-2,-9.470206685E-3,4.676784389E-3
7.114659348E2,-1.234209910E-2,-1.902672648E-2,9.081834927E-3
7.114758918E2,-1.306807715E-2,-2.509447187E-2,7.565430831E-3
7.114858474E2,-1.545697544E-2,-1.202366874E-2,4.965749104E-3
7.114958044E2,-9.686970152E-3,6.837369874E-3,-2.625592053E-3
7.115057604E2,3.024491481E-3,1.514119096E-2,-9.074910544E-3
7.115157174E2,6.852785591E-3,1.003963966E-2,-6.053288002E-3
7.115256734E2,1.544313855E-3,2.453601453E-3,-4.796798341E-3
7.115356304E2,-4.886421375E-3,-6.082096137E-3,-2.903291024E-3
7.115455874E2,-1.263951603E-2,-1.163774729E-2,-2.042857930E-3
7.115555434E2,-1.603158377E-2,-4.108457826E-3,-2.916108351E-3
7.115655004E2,-7.749060635E-3,9.581841528E-3,-3.842065344E-3
7.115754564E2,3.505458357E-3,9.284366854E-3,-4.139540251E-3
7.115854134E2,4.316492006E-3,4.542372655E-3,-8.230712265E-4
7.115953694E2,7.760855369E-4,8.288610261E-4,-1.980214613E-3
7.116053264E2,-5.614173599E-3,-4.551085643E-3,-2.797213849E-3
7.116152824E2,-7.658681832E-3,-2.489266219E-3,-1.746596885E-3
7.116252394E2,-3.342054086E-3,-9.893332608E-4,-4.648726434E-3
7.116351954E2,2.097985009E-3,4.286122508E-3,-9.139096364E-4
7.116451524E2,1.664422452E-3,-8.077053353E-4,3.059526673E-3
7.116551084E2,6.090116221E-4,-3.825865686E-3,7.761337794E-3
7.116650654E2,-4.425712861E-3,-4.356583580E-3,8.329099976E-3
7.116750214E2,-6.430540234E-3,-8.950270712E-3,1.133847237E-2
7.116849784E2,-1.011976413E-2,-9.783797897E-3,1.145417988E-2
7.116949344E2,-1.149049401E-2,-4.513667896E-3,8.140142076E-3
7.117048914E2,-7.866901346E-3,1.236681594E-3,1.765358960E-3
7.117148474E2,-4.629828967E-3,8.349984884E-3,9.794600774E-4
7.117248044E2,-4.716143012E-3,1.221010089E-2,6.470100489E-4
7.117347604E2,-4.291635007E-3,6.530111656E-3,1.947165234E-3
7.117447174E2,-3.666226286E-3,-2.742697019E-3,4.940586165E-3
7.117546734E2,-7.076670416E-3,-1.080142241E-2,7.876721211E-3
7.117646304E2,-4.705524072E-3,-1.662616618E-2,8.003091440E-3
7.117745864E2,-2.995773917E-3,-1.938147284E-2,7.174582221E-3
7.117845434E2,-3.292619949E-3,-8.676844649E-3,6.709887180E-3
7.117944994E2,-2.309380798E-3,-6.260558031E-3,3.370549530E-3
7.118044564E2,-2.506188350E-3,-5.135905929E-3,-2.907642629E-4
7.118144124E2,-6.342738867E-3,7.992151659E-4,-1.396774896E-3
7.118243694E2,-7.720463909E-3,3.962070215E-3,-3.397549037E-3
7.118343254E2,-6.967055611E-3,1.148674637E-4,-3.867330495E-3
7.118442824E2,-5.024203565E-3,3.658629954E-3,-2.742196666E-3
7.118542384E2,2.482980723E-3,4.106840119E-3,-4.422385246E-3
7.118641954E2,9.772552177E-3,6.526077632E-4,-4.383865744E-3
7.118741514E2,1.025964413E-2,4.246411845E-4,-2.339623403E-3
7.118841084E2,7.639088202E-3,-8.855916094E-4,-1.221642597E-3
7.118940654E2,5.467013922E-3,-8.887591772E-3,1.388787990E-3
7.119040214E2,-2.322561108E-3,-1.151139010E-2,3.609306179E-3
7.119139784E2,-9.675549343E-3,-1.632745005E-2,6.802170537E-3
7.119239344E2,-1.218545996E-2,-2.146967873E-2,7.294993382E-3
7.119338914E2,-1.725984737E-2,-1.917057112E-2,6.155427080E-3
7.119438474E2,-1.463132538E-2,-1.300326362E-2,5.025342572E-3
7.119538044E2,-1.504837722E-2,-7.751242723E-3,1.112626866E-3
7.119637604E2,-1.187259145E-2,5.351151340E-3,-6.002110429E-3
7.119737174E2,-4.845574498E-3,2.279672027E-2,-1.055345312E-2
7.119836734E2,3.373940242E-3,2.345831133E-2,-1.023273915E-2
7.119936304E2,3.622146789E-3,1.161603257E-2,-6.207372062E-3
7.120035864E2,-2.447468927E-3,-3.706441959E-3,7.791558746E-4
7.120135434E2,-9.144254029E-3,-1.977169514E-2,6.922535598E-3
7.120234994E2,-1.569908485E-2,-2.999774367E-2,1.333171409E-2
7.120334564E2,-1.897184364E-2,-3.074742481E-2,1.361427549E-2
7.120434124E2,-1.822066680E-2,-2.548930980E-2,1.724812388E-2
7.120533694E2,-3.964764997E-3,-1.065523550E-2,2.586717904E-2
7.120633254E2,1.757171936E-2,-3.618805436E-3,2.634611726E-2
7.120732824E2,2.987525612E-2,-4.970480222E-4,1.552276500E-2
7.120832384E2,1.982801408E-2,6.684124470E-3,3.272949252E-3
7.120931954E2,7.981475443E-3,1.264268160E-2,-8.095286787E-3
7.121031514E2,-3.076135414E-3,1.296362281E-2,-1.413903013E-2
7.121131084E2,-2.255082829E-3,1.905693486E-2,-1.524850354E-2
7.121230644E2,4.585079849E-3,1.231914852E-2,-1.341807283E-2
7.121330214E2,1.023044903E-2,-3.087504534E-3,-6.252838299E-3
7.121429774E2,4.539733753E-3,-2.051092498E-2,2.811564598E-3
7.121529344E2,-8.802169934E-3,-3.508773819E-2,9.219929576E-3
7.121628904E2,-2.110686898E-2,-3.937837109E-2,7.581251673E-3
7.121728474E2,-2.845772542E-2,-2.949351259E-2,8.497911505E-3
7.121828044E2,-2.336310968E-2,-4.152938724E-3,3.721242305E-3
7.121927604E2,-1.027606893E-2,2.328134887E-2,-5.924726836E-3
7.122027174E2,3.450540360E-3,3.270821646E-2,-1.589491405E-2
7.122126734E2,8.735849522E-3,3.172604367E-2,-1.257608272E-2
7.122226304E2,6.429648958E-3,3.161633015E-2,-1.471776143E-2
7.122325864E2,1.181091182E-3,6.983957253E-3,-1.734709926E-2
7.122425434E2,-6.597636733E-3,-1.032762323E-2,-8.822821081E-3
7.122524994E2,-6.876203697E-3,-1.322594099E-2,2.190681873E-3
7.122624564E2,-4.021895118E-3,-1.719745062E-2,4.958838224E-3
7.122724124E2,1.417877385E-3,-8.335250430E-3,6.637428887E-3
7.122823694E2,-1.734338934E-3,-4.430227913E-3,4.323359579E-3
7.122923254E2,-9.575484321E-3,-4.993220791E-3,2.813081257E-3
7.123022824E2,-1.424923260E-2,-5.655044690E-3,2.365451539E-3
7.123122384E2,-1.151496544E-2,2.116328105E-4,-6.015552208E-5
7.123221954E2,-1.919857925E-3,4.593082704E-3,-3.528378438E-4
7.123321514E2,9.508989751E-5,2.336852252E-3,-3.532119561E-3
7.123421084E2,-8.409442380E-4,1.356747467E-3,-5.566042848E-3
7.123520644E2,-8.810186759E-3,3.961585462E-3,-7.894711569E-3
7.123620214E2,-3.882341320E-3,1.213195827E-2,-7.179585285E-3
7.123719774E2,2.691139234E-3,1.600073278E-2,-8.059759624E-3
7.123819344E2,8.434178308E-3,9.206539020E-3,-4.877481610E-3
7.123918904E2,8.878660388E-3,-3.355676308E-4,1.066161552E-3
7.124018474E2,3.522411454E-3,-2.007654682E-2,5.942109972E-3
7.124118044E2,-1.294098329E-2,-3.336279094E-2,1.057121623E-2
7.124217604E2,-2.150006220E-2,-3.124114685E-2,1.163454819E-2
7.124317174E2,-1.816418767E-2,-2.183033340E-2,1.648464240E-4
7.124416734E2,-8.044334128E-3,2.707550302E-4,-4.968360998E-3
7.124516304E2,-1.239424804E-3,1.796053723E-2,-1.126407366E-2
7.124615864E2,3.794108052E-3,2.569004707E-2,-1.847408526E-2
7.124715434E2,7.869543508E-3,2.751377970E-2,-2.052818239E-2
7.124814994E2,1.005015336E-2,2.890347131E-2,-1.805863716E-2
7.124914564E2,1.583986543E-2,1.953100972E-2,-1.476670336E-2
7.125014124E2,2.073049359E-2,8.902599104E-3,-1.042441931E-2
7.125113694E2,2.607199736E-2,-1.957239117E-3,-4.027506337E-3
7.125213254E2,2.593690716E-2,-1.222126558E-2,1.122582471E-3
7.125312824E2,1.702623628E-2,-1.323406585E-2,6.958900020E-3
7.125412384E2,8.996454999E-3,-8.283505216E-3,5.948564969E-3
7.125511954E2,1.247081440E-2,4.801137373E-3,2.427066676E-3
7.125611514E2,1.608973555E-2,8.276673965E-3,-2.678145189E-3
7.125711084E2,1.738562994E-2,6.946691778E-3,-2.248843666E-3
7.125810644E2,1.269553602E-2,2.802301198E-3,-1.226195251E-3
7.125910214E2,5.022969563E-3,-2.471290296E-3,-2.945532091E-3
7.126009784E2,2.274380298E-3,-6.769706961E-4,-8.034892380E-3
7.126109344E2,1.723638619E-3,1.340906601E-3,-5.719806068E-3
7.126208914E2,3.246291541E-3,7.045062259E-3,-7.537199184E-3
7.126308474E2,5.912914872E-3,2.105541900E-2,-7.745990530E-3
7.126408044E2,8.441254497E-3,3.169234470E-2,-4.111858085E-3
7.126507604E2,8.603974245E-3,2.909655869E-2,-3.738749307E-3
7.126607174E2,1.002045721E-2,9.460901842E-3,3.814577358E-3
