"Time (s)","X (µT)","Y (µT)","Z (µT)"
4.037753750E0,3.092949677E1,-9.973258972E0,-4.069525146E1
4.047707750E0,3.102687836E1,-9.979980469E0,-4.123944092E1
4.057660750E0,3.087727356E1,-9.926658630E0,-4.094909668E1
4.067614750E0,3.101242828E1,-1.007015228E1,-4.073242188E1
4.077568750E0,3.104866028E1,-1.002239227E1,-4.055047607E1
4.087521750E0,3.102750015E1,-1.001601410E1,-4.069647217E1
4.097475750E0,3.090788651E1,-1.000402069E1,-4.067163086E1
4.107429750E0,3.092816162E1,-1.005274200E1,-4.057843018E1
4.117382750E0,3.090365982E1,-1.001808167E1,-4.068267822E1
4.127336750E0,3.077201843E1,-9.966163635E0,-4.034204102E1
4.137290750E0,3.104888153E1,-1.001301575E1,-4.054492188E1
4.147243750E0,3.084043503E1,-1.010769653E1,-4.078417969E1
4.157197750E0,3.093968582E1,-1.012342834E1,-4.085784912E1
4.167151750E0,3.100017929E1,-1.007083893E1,-4.073834229E1
4.177104750E0,3.095974731E1,-1.000682831E1,-4.044122314E1
4.187058750E0,3.085033798E1,-1.007912445E1,-4.054296875E1
4.197012750E0,3.086658478E1,-1.003521729E1,-4.075122070E1
4.206965750E0,3.098712540E1,-1.006806183E1,-4.064727783E1
4.216919750E0,3.108651352E1,-1.007720947E1,-4.069897461E1
4.226873750E0,3.092996979E1,-1.002738190E1,-4.022070312E1
4.236826750E0,3.085690308E1,-1.010400391E1,-4.034271240E1
4.246780750E0,3.092983246E1,-1.004281616E1,-4.072747803E1
4.256734750E0,3.096049118E1,-9.902824402E0,-4.017572021E1
4.266687750E0,3.091872787E1,-9.930946350E0,-4.054974365E1
4.276641750E0,3.094221115E1,-1.002880096E1,-4.067211914E1
4.286595750E0,3.089382172E1,-1.000047302E1,-4.056158447E1
4.296548750E0,3.089752960E1,-9.970046997E0,-4.069006348E1
4.306502750E0,3.101372528E1,-9.909523010E0,-4.044213867E1
4.316455750E0,3.100281525E1,-9.934158325E0,-4.065881348E1
4.326409750E0,3.089998245E1,-1.003436279E1,-4.064862061E1
4.336363750E0,3.091987991E1,-9.987388611E0,-4.062487793E1
4.346316750E0,3.083816147E1,-9.917381287E0,-4.061437988E1
4.356270750E0,3.090581131E1,-9.877273560E0,-4.038922119E1
4.366224750E0,3.085879517E1,-1.005064392E1,-4.051147461E1
4.376177750E0,3.085130692E1,-9.977317810E0,-4.056292725E1
4.386131750E0,3.081808853E1,-1.001332855E1,-4.075567627E1
4.396085750E0,3.083395767E1,-9.900032043E0,-4.060662842E1
4.406038750E0,3.103917694E1,-9.903228760E0,-4.038201904E1
4.415992750E0,3.106749725E1,-1.007040405E1,-4.071649170E1
4.425946750E0,3.102157974E1,-1.006962585E1,-4.051361084E1
4.435899750E0,3.093886566E1,-1.005233002E1,-4.098657227E1
4.445853750E0,3.088164902E1,-9.997795105E0,-4.081176758E1
4.455807750E0,3.084569550E1,-9.953933716E0,-4.047320557E1
4.465760750E0,3.078102493E1,-9.961906433E0,-4.059674072E1
4.475714750E0,3.067246246E1,-9.996345520E0,-4.044506836E1
4.485668750E0,3.082289124E1,-1.003717041E1,-4.078143311E1
4.495621750E0,3.079513168E1,-1.000956726E1,-4.068975830E1
4.505575750E0,3.093525314E1,-1.002909851E1,-4.061950684E1
4.515529750E0,3.080921936E1,-1.000247955E1,-4.067803955E1
4.525482750E0,3.080783844E1,-1.001421356E1,-4.068060303E1
4.535436750E0,3.095369720E1,-9.943389893E0,-4.043957520E1
4.545390750E0,3.087285233E1,-9.971916199E0,-4.058477783E1
4.555343750E0,3.069006729E1,-9.872558594E0,-4.107995605E1
4.565297750E0,3.075772858E1,-9.988220215E0,-4.075769043E1
4.575251750E0,3.071236038E1,-1.006954956E1,-4.085089111E1
4.585204750E0,3.090302277E1,-9.983856201E0,-4.064013672E1
4.595158750E0,3.085924911E1,-9.964584351E0,-4.111315918E1
4.605111750E0,3.080055237E1,-1.000772095E1,-4.118103027E1
4.615065750E0,3.099787521E1,-1.000560760E1,-4.069213867E1
4.625019750E0,3.081509399E1,-9.992324829E0,-4.104290771E1
4.634972750E0,3.083968353E1,-1.005381775E1,-4.078906250E1
4.644926750E0,3.072998810E1,-1.003963470E1,-4.114654541E1
4.654880750E0,3.066539764E1,-1.001474762E1,-4.119757080E1
4.664833750E0,3.063640594E1,-1.005708313E1,-4.062786865E1
4.674787750E0,3.084304428E1,-1.003889465E1,-4.073608398E1
4.684741750E0,3.081911469E1,-1.011408997E1,-4.021752930E1
4.694694750E0,3.086332321E1,-1.011941528E1,-4.091259766E1
4.704648750E0,3.086820984E1,-1.006858826E1,-4.111791992E1
4.714602750E0,3.071998596E1,-1.003431702E1,-4.052886963E1
4.724555750E0,3.084796906E1,-9.982231140E0,-4.088061523E1
4.734509750E0,3.077329254E1,-1.000901031E1,-4.041796875E1
4.744463750E0,3.093370438E1,-1.000776672E1,-4.086047363E1
4.754416750E0,3.096050644E1,-1.008036041E1,-4.106176758E1
4.764370750E0,3.103081512E1,-1.005578613E1,-4.049450684E1
4.774324750E0,3.102797699E1,-1.009593964E1,-4.081182861E1
4.784277750E0,3.102809525E1,-1.005826569E1,-4.058081055E1
4.794231750E0,3.090420151E1,-1.016359711E1,-4.091210938E1
4.804185750E0,3.081365204E1,-1.007323456E1,-4.089587402E1
4.814138750E0,3.097370148E1,-1.014008331E1,-4.031829834E1
4.824092750E0,3.102654648E1,-1.012013245E1,-4.069982910E1
4.834045750E0,3.096603775E1,-1.007362366E1,-4.018884277E1
4.843999750E0,3.108026505E1,-1.025769806E1,-4.076794434E1
4.853953750E0,3.101501083E1,-1.031577301E1,-4.099908447E1
4.863906750E0,3.089992142E1,-1.027695465E1,-4.040313721E1
4.873860750E0,3.085487366E1,-1.023661041E1,-4.068072510E1
4.883814750E0,3.083122253E1,-1.027507782E1,-4.039385986E1
4.893767750E0,3.081186295E1,-1.030912781E1,-4.059350586E1
4.903721750E0,3.079396439E1,-1.022232056E1,-4.091070557E1
4.913675750E0,3.089814758E1,-1.031287384E1,-4.046722412E1
4.923628750E0,3.108070374E1,-1.020407867E1,-4.082916260E1
4.933582750E0,3.091213989E1,-1.017877197E1,-4.043664551E1
4.943536750E0,3.097191620E1,-1.029008484E1,-4.080676270E1
4.953489750E0,3.103976440E1,-1.025877380E1,-4.089825439E1
4.963443750E0,3.101351166E1,-1.025824738E1,-4.076489258E1
4.973397750E0,3.100041962E1,-1.032199860E1,-4.137390137E1
4.983350750E0,3.091625214E1,-1.021932220E1,-4.063311768E1
4.993304750E0,3.081575394E1,-1.013986206E1,-4.078350830E1
5.003258750E0,3.082658005E1,-1.009225464E1,-4.101715088E1
5.013211750E0,3.075997162E1,-1.005410004E1,-4.039697266E1
5.023165750E0,3.081278992E1,-1.011975861E1,-4.104852295E1
5.033119750E0,3.064032745E1,-1.009961700E1,-4.066491699E1
5.043072750E0,3.067481613E1,-1.010104370E1,-4.060626221E1
5.053026750E0,3.081459808E1,-1.005447388E1,-4.078155518E1
5.062979750E0,3.070492935E1,-1.016553497E1,-4.042419434E1
5.072933750E0,3.080598831E1,-1.017749023E1,-4.117150879E1
5.082887750E0,3.084689713E1,-1.018716431E1,-4.052093506E1
5.092840750E0,3.084831238E1,-1.018687439E1,-4.026867676E1
5.102794750E0,3.073282242E1,-1.018476105E1,-4.078283691E1
5.112748750E0,3.082525635E1,-1.018436432E1,-4.022076416E1
5.122701750E0,3.087141037E1,-1.020896912E1,-4.089691162E1
5.132655750E0,3.077112961E1,-1.026273346E1,-4.058349609E1
5.142609750E0,3.065319443E1,-1.022132111E1,-4.035675049E1
5.152562750E0,3.076239014E1,-1.008689117E1,-4.067669678E1
5.162516750E0,3.077495575E1,-1.028101349E1,-4.045776367E1
5.172470750E0,3.066436005E1,-1.019022369E1,-4.088836670E1
5.182423750E0,3.081402206E1,-1.032122803E1,-4.056243896E1
5.192377750E0,3.090953827E1,-1.038099670E1,-4.047302246E1
5.202331750E0,3.072832870E1,-1.035001373E1,-4.065246582E1
5.212284750E0,3.074469376E1,-1.027124023E1,-4.019696045E1
5.222238750E0,3.063697052E1,-1.031316376E1,-4.085931396E1
5.232192750E0,3.094935989E1,-1.049660492E1,-4.063299561E1
5.242145750E0,3.079580307E1,-1.048930359E1,-4.030767822E1
5.252099750E0,3.084309387E1,-1.039775848E1,-4.103466797E1
5.262053750E0,3.067206192E1,-1.022625732E1,-4.021563721E1
5.272006750E0,3.067358780E1,-1.032307434E1,-4.090521240E1
5.281960750E0,3.077871704E1,-1.036723328E1,-4.066931152E1
5.291913750E0,3.081629944E1,-1.026557922E1,-4.039135742E1
5.301867750E0,3.090752411E1,-1.038132477E1,-4.085949707E1
5.311821750E0,3.077757645E1,-1.026911163E1,-4.042510986E1
5.321774750E0,3.071106339E1,-1.025405121E1,-4.075524902E1
5.331728750E0,3.066053009E1,-1.035177612E1,-4.021679688E1
5.341682750E0,3.067756271E1,-1.031447601E1,-4.023785400E1
5.351635750E0,3.079796982E1,-1.047734070E1,-4.074877930E1
5.361589750E0,3.088918686E1,-1.044094849E1,-4.027343750E1
5.371543750E0,3.106788254E1,-1.031835175E1,-4.083233643E1
5.381496750E0,3.111233521E1,-1.033020020E1,-4.038323975E1
5.391450750E0,3.099703979E1,-1.038828278E1,-4.017669678E1
5.401404750E0,3.096806717E1,-1.030750275E1,-4.098449707E1
5.411357750E0,3.101150894E1,-1.053527832E1,-4.055444336E1
5.421311750E0,3.112970352E1,-1.047943115E1,-4.128802490E1
5.431265750E0,3.098786926E1,-1.046018982E1,-4.070996094E1
5.441218750E0,3.089735413E1,-1.036308289E1,-4.033129883E1
5.451172750E0,3.081351852E1,-1.033480835E1,-4.076428223E1
5.461126750E0,3.087895203E1,-1.040790558E1,-4.034277344E1
5.471079750E0,3.103651428E1,-1.031438446E1,-4.111450195E1
5.481033750E0,3.093866348E1,-1.038010406E1,-4.064202881E1
5.490987750E0,3.091790771E1,-1.046943665E1,-4.033740234E1
5.500940750E0,3.084841537E1,-1.038711548E1,-4.094146729E1
5.510894750E0,3.091217804E1,-1.045660400E1,-4.059777832E1
5.520847750E0,3.091296005E1,-1.049640656E1,-4.076708984E1
5.530801750E0,3.098356628E1,-1.049378204E1,-4.061553955E1
5.540755750E0,3.089989471E1,-1.060114288E1,-4.035742188E1
5.550708750E0,3.071235275E1,-1.046633911E1,-4.071374512E1
5.560662750E0,3.091066742E1,-1.056367493E1,-4.044995117E1
5.570616750E0,3.102747345E1,-1.053124237E1,-4.115325928E1
5.580569750E0,3.080443192E1,-1.056789398E1,-4.051263428E1
5.590523750E0,3.087944412E1,-1.056749725E1,-4.043249512E1
5.600477750E0,3.090251923E1,-1.053697205E1,-4.099084473E1
5.610430750E0,3.093052292E1,-1.056955719E1,-4.061090088E1
5.620384750E0,3.087592316E1,-1.057514191E1,-4.100976562E1
5.630338750E0,3.083245087E1,-1.057273865E1,-4.082696533E1
5.640291750E0,3.079061508E1,-1.051830292E1,-4.048394775E1
5.650245750E0,3.068523407E1,-1.043036652E1,-4.089562988E1
5.660199750E0,3.055688858E1,-1.044372559E1,-4.037261963E1
5.670152750E0,3.067580414E1,-1.059991455E1,-4.103546143E1
5.680106750E0,3.071970367E1,-1.059758759E1,-4.070385742E1
5.690060750E0,3.091637039E1,-1.061234283E1,-4.034362793E1
5.700013750E0,3.092280960E1,-1.068923950E1,-4.081762695E1
5.709967750E0,3.078536224E1,-1.064092255E1,-4.055078125E1
5.719920750E0,3.088459396E1,-1.072813416E1,-4.110766602E1
5.729874750E0,3.086673355E1,-1.068879700E1,-4.061279297E1
5.739828750E0,3.090696716E1,-1.082830048E1,-4.034582520E1
5.749781750E0,3.080417252E1,-1.076107025E1,-4.100323486E1
5.759735750E0,3.088905334E1,-1.075080872E1,-4.029827881E1
5.769689750E0,3.086108780E1,-1.077434540E1,-4.111633301E1
5.779642750E0,3.087383652E1,-1.068302155E1,-4.103588867E1
5.789596750E0,3.076987457E1,-1.068289948E1,-4.035632324E1
5.799550750E0,3.076520920E1,-1.072055817E1,-4.073150635E1
5.809503750E0,3.075363922E1,-1.065185547E1,-4.018847656E1
5.819457750E0,3.070095444E1,-1.075436401E1,-4.092285156E1
5.829411750E0,3.092452621E1,-1.082545471E1,-4.083673096E1
5.839364750E0,3.086582184E1,-1.080180359E1,-4.037145996E1
5.849318750E0,3.088403702E1,-1.077262878E1,-4.101721191E1
5.859272750E0,3.086518097E1,-1.087014771E1,-4.064074707E1
5.869225750E0,3.091793060E1,-1.079342651E1,-4.102453613E1
5.879179750E0,3.086461258E1,-1.082840729E1,-4.125811768E1
5.889133750E0,3.079917908E1,-1.077819061E1,-4.064031982E1
5.899086750E0,3.091279221E1,-1.076222992E1,-4.107385254E1
5.909040750E0,3.078176117E1,-1.068447876E1,-4.046087646E1
5.918994292E0,3.090534592E1,-1.078792572E1,-4.103503418E1
5.928947292E0,3.084187317E1,-1.085437012E1,-4.138037109E1
5.938901292E0,3.090519714E1,-1.094005585E1,-4.051892090E1
5.948855292E0,3.090519714E1,-1.094005585E1,-4.051892090E1
5.958808292E0,3.086913300E1,-1.082011414E1,-4.048931885E1
5.968762292E0,3.086913300E1,-1.082011414E1,-4.048931885E1
5.978715292E0,3.088883209E1,-1.078987885E1,-4.091058350E1
5.988669292E0,3.081541824E1,-1.087969208E1,-4.097186279E1
5.998623292E0,3.086326218E1,-1.090999603E1,-4.053778076E1
6.008576292E0,3.080060577E1,-1.095516968E1,-4.126800537E1
6.018530292E0,3.068450928E1,-1.091838074E1,-4.065087891E1
6.028484292E0,3.069417953E1,-1.097968292E1,-4.096057129E1
6.038437292E0,3.080780792E1,-1.082080078E1,-4.101483154E1
6.048391292E0,3.071203613E1,-1.097338104E1,-4.070959473E1
6.058345292E0,3.084243774E1,-1.095572662E1,-4.111236572E1
6.068298292E0,3.077958298E1,-1.088011169E1,-4.038165283E1
6.078252292E0,3.079769516E1,-1.088230133E1,-4.107946777E1
6.088206292E0,3.080149841E1,-1.084861755E1,-4.115655518E1
6.098159292E0,3.073419189E1,-1.098719025E1,-4.081726074E1
6.108113292E0,3.075826263E1,-1.104402924E1,-4.112274170E1
6.118067292E0,3.092280579E1,-1.096246338E1,-4.057348633E1
6.128020292E0,3.075926208E1,-1.086820984E1,-4.098236084E1
6.137974292E0,3.081712341E1,-1.089230347E1,-4.106616211E1
6.147928292E0,3.066750336E1,-1.102729034E1,-4.037329102E1
6.157881292E0,3.073531342E1,-1.095001221E1,-4.099700928E1
6.167835292E0,3.099209976E1,-1.100941467E1,-4.057055664E1
6.177789292E0,3.078666306E1,-1.082559967E1,-4.100512695E1
6.187742292E0,3.066312408E1,-1.060760498E1,-4.108886719E1
6.197696292E0,3.067061234E1,-1.038877106E1,-4.014801025E1
6.207649292E0,3.064594650E1,-1.042137909E1,-4.091186523E1
6.217603292E0,3.079032898E1,-1.035979462E1,-4.036682129E1
6.227557292E0,3.083232880E1,-1.041043854E1,-4.079266357E1
6.237510292E0,3.086981583E1,-1.041424561E1,-4.070776367E1
6.247464292E0,3.057761002E1,-1.043576050E1,-4.015844727E1
6.257418292E0,3.073861313E1,-1.051103973E1,-4.072595215E1
6.267371292E0,3.087757111E1,-1.066063690E1,-4.054046631E1
6.277325292E0,3.083110046E1,-1.063713837E1,-4.094079590E1
6.287279292E0,3.064435577E1,-1.057353973E1,-4.101934814E1
6.297232292E0,3.062729263E1,-1.070166779E1,-4.030975342E1
6.307186292E0,3.055827332E1,-1.061998749E1,-4.085620117E1
6.317140292E0,3.051000977E1,-1.080432129E1,-4.056494141E1
6.327093292E0,3.068955994E1,-1.081255341E1,-4.112841797E1
6.337047292E0,3.069384384E1,-1.078307343E1,-4.125018311E1
6.347001292E0,3.065727234E1,-1.079132080E1,-4.021185303E1
6.356954292E0,3.056415176E1,-1.084938049E1,-4.062097168E1
6.366908292E0,3.083932495E1,-1.081302643E1,-4.039038086E1
6.376862292E0,3.093818665E1,-1.088598633E1,-4.106060791E1
6.386815292E0,3.090303040E1,-1.093303680E1,-4.132421875E1
6.396769292E0,3.088544846E1,-1.093840027E1,-4.057592773E1
6.406723292E0,3.087616730E1,-1.103283691E1,-4.109179688E1
6.416676292E0,3.094978333E1,-1.097040558E1,-4.047442627E1
6.426630292E0,3.083488846E1,-1.091196442E1,-4.098443604E1
6.436584292E0,3.088967896E1,-1.084008789E1,-4.140411377E1
6.446537292E0,3.086084366E1,-1.085346222E1,-4.091711426E1
6.456491292E0,3.092023849E1,-1.098078918E1,-4.120764160E1
6.466444292E0,3.086898422E1,-1.096565247E1,-4.080261230E1
6.476398292E0,3.094276428E1,-1.101995850E1,-4.105364990E1
6.486352292E0,3.100136566E1,-1.098237610E1,-4.115270996E1
6.496305292E0,3.094623947E1,-1.097594452E1,-4.052813721E1
6.506259292E0,3.087628555E1,-1.087567902E1,-4.100244141E1
6.516213292E0,3.082240677E1,-1.105696869E1,-4.088421631E1
6.526166292E0,3.088608932E1,-1.097208405E1,-4.093457031E1
6.536120292E0,3.080515671E1,-1.095262909E1,-4.117303467E1
6.546074292E0,3.074442673E1,-1.092443085E1,-4.071057129E1
6.556027292E0,3.077239227E1,-1.096704865E1,-4.108648682E1
6.565981292E0,3.080582809E1,-1.091500092E1,-4.058685303E1
6.575935292E0,3.088329697E1,-1.096990967E1,-4.061511230E1
6.585888292E0,3.100725555E1,-1.101913452E1,-4.127502441E1
6.595842292E0,3.108700943E1,-1.104154968E1,-4.083239746E1
6.605796292E0,3.096307373E1,-1.104673004E1,-4.115704346E1
6.615749292E0,3.080632401E1,-1.107105255E1,-4.085510254E1
6.625703292E0,3.097343063E1,-1.106603241E1,-4.091363525E1
6.635657292E0,3.090282440E1,-1.108567810E1,-4.142095947E1
6.645610292E0,3.096915054E1,-1.115734863E1,-4.083819580E1
6.655564292E0,3.095633698E1,-1.119187927E1,-4.141131592E1
6.665518292E0,3.101654816E1,-1.114874268E1,-4.101385498E1
6.675471292E0,3.093866348E1,-1.102682495E1,-4.108496094E1
6.685425292E0,3.093025970E1,-1.100374603E1,-4.145123291E1
6.695379292E0,3.103779221E1,-1.104510498E1,-4.066638184E1
6.705332292E0,3.089950562E1,-1.109095001E1,-4.138305664E1
6.715286292E0,3.088631439E1,-1.111022949E1,-4.087420654E1
6.725239292E0,3.081727219E1,-1.101846313E1,-4.046850586E1
6.735193292E0,3.099287415E1,-1.105486298E1,-4.114160156E1
6.745147292E0,3.099833679E1,-1.101622772E1,-4.049884033E1
6.755100292E0,3.087445831E1,-1.105287170E1,-4.102331543E1
6.765054292E0,3.087067032E1,-1.111909485E1,-4.088378906E1
6.775008292E0,3.090085602E1,-1.105091858E1,-4.064251709E1
6.784961292E0,3.095991135E1,-1.116361237E1,-4.130572510E1
6.794915292E0,3.084891510E1,-1.102465057E1,-4.082904053E1
6.804869292E0,3.075619507E1,-1.103196716E1,-4.120623779E1
6.814822292E0,3.075515366E1,-1.124957275E1,-4.082012939E1
6.824776292E0,3.094527435E1,-1.121259308E1,-4.058197021E1
6.834730292E0,3.094953156E1,-1.112175751E1,-4.086096191E1
6.844683292E0,3.078995132E1,-1.112817383E1,-4.050396729E1
6.854637292E0,3.092077255E1,-1.122567749E1,-4.113250732E1
6.864591292E0,3.083544922E1,-1.139736176E1,-4.099957275E1
6.874544292E0,3.088050461E1,-1.135303497E1,-4.078857422E1
6.884498292E0,3.095925903E1,-1.132827759E1,-4.108813477E1
6.894452292E0,3.101380157E1,-1.134809875E1,-4.050213623E1
6.904405292E0,3.100512314E1,-1.136080170E1,-4.094342041E1
6.914359417E0,3.108882523E1,-1.144359589E1,-4.033477783E1
6.924313417E0,3.109319305E1,-1.147340393E1,-4.029376221E1
6.934266417E0,3.114765549E1,-1.209413147E1,-4.099749756E1
6.944220417E0,3.118867111E1,-1.212081909E1,-4.059008789E1
6.954174417E0,3.130648041E1,-1.202511597E1,-4.096527100E1
6.964127417E0,3.110712814E1,-1.214259338E1,-4.058093262E1
6.974081417E0,3.122169495E1,-1.208316803E1,-4.065802002E1
6.984034417E0,3.114457321E1,-1.209075165E1,-4.117401123E1
6.993988417E0,3.119626236E1,-1.214585876E1,-4.047430420E1
7.003942417E0,3.099581909E1,-1.222084808E1,-4.099444580E1
7.013895417E0,3.087736893E1,-1.228179932E1,-4.110314941E1
7.023849417E0,3.092568207E1,-1.225086212E1,-4.086865234E1
7.033803417E0,3.110580063E1,-1.217128754E1,-4.132409668E1
7.043756417E0,3.105050278E1,-1.213080597E1,-4.097216797E1
7.053710417E0,3.094631195E1,-1.217997742E1,-4.132006836E1
7.063664417E0,3.104350281E1,-1.215889740E1,-4.073889160E1
7.073617417E0,3.105405807E1,-1.220517731E1,-4.047509766E1
7.083571417E0,3.097222519E1,-1.214089966E1,-4.120037842E1
7.093525417E0,3.097117996E1,-1.219309998E1,-4.060119629E1
7.103478417E0,3.076556396E1,-1.228397369E1,-4.119567871E1
7.113432417E0,3.065660095E1,-1.242118073E1,-4.113183594E1
7.123386417E0,3.078089142E1,-1.247311401E1,-4.063415527E1
7.133339417E0,3.072237778E1,-1.246825409E1,-4.116418457E1
7.143293417E0,3.075765991E1,-1.248101807E1,-4.049237061E1
7.153247417E0,3.067415237E1,-1.248867798E1,-4.121679688E1
7.163200417E0,3.077807999E1,-1.257523346E1,-4.123706055E1
7.173154417E0,3.075089645E1,-1.255783081E1,-4.070892334E1
7.183108417E0,3.061600113E1,-1.263073730E1,-4.122985840E1
7.193061417E0,3.051457977E1,-1.267619324E1,-4.062768555E1
7.203015417E0,3.051289368E1,-1.267249298E1,-4.132000732E1
7.212969417E0,3.038524246E1,-1.269845581E1,-4.079199219E1
7.222922417E0,3.056050873E1,-1.270058441E1,-4.027996826E1
7.232876417E0,3.053900909E1,-1.267713928E1,-4.094244385E1
7.242829417E0,3.043820572E1,-1.266082001E1,-4.060913086E1
7.252783417E0,3.048639679E1,-1.282013702E1,-4.117785645E1
7.262737417E0,3.030163956E1,-1.278206635E1,-4.087603760E1
7.272690417E0,3.030539322E1,-1.286859131E1,-4.040881348E1
7.282644417E0,3.027649689E1,-1.297326660E1,-4.109136963E1
7.292598417E0,3.036631775E1,-1.305841064E1,-4.061145020E1
7.302551417E0,3.034153748E1,-1.306157684E1,-4.115295410E1
7.312505417E0,3.033668900E1,-1.301399231E1,-4.089508057E1
7.322459417E0,3.036958694E1,-1.290415192E1,-4.049401855E1
7.332412417E0,3.037333679E1,-1.459837341E1,-4.111724854E1
7.342366417E0,3.042718124E1,-1.445469666E1,-4.068493652E1
7.352320417E0,3.024543762E1,-1.445388794E1,-4.119287109E1
7.362273417E0,3.027681732E1,-1.446997833E1,-4.119311523E1
7.372227417E0,3.038558578E1,-1.433221436E1,-4.068151855E1
7.382181417E0,3.049520111E1,-1.419042969E1,-4.128588867E1
7.392134417E0,3.057997513E1,-1.406722260E1,-4.095709229E1
7.402088417E0,3.068168259E1,-1.398731995E1,-4.144763184E1
7.412042417E0,3.068168259E1,-1.398731995E1,-4.144763184E1
7.421995417E0,3.070742035E1,-1.396093750E1,-4.122937012E1
7.431949417E0,3.056457520E1,-1.388790131E1,-4.045330811E1
7.441903417E0,3.057154465E1,-1.383487701E1,-4.108703613E1
7.451856417E0,3.051705933E1,-1.391813660E1,-4.129241943E1
7.461810417E0,3.072791672E1,-1.397908783E1,-4.122607422E1
7.471764417E0,3.078662109E1,-1.384020996E1,-4.105950928E1
7.481717417E0,3.084077072E1,-1.372035980E1,-4.063537598E1
7.491671417E0,3.094915390E1,-1.387960815E1,-4.082080078E1
7.501624417E0,3.117859268E1,-1.389223480E1,-4.090161133E1
7.511578417E0,3.104523468E1,-1.378901672E1,-4.090124512E1
7.521532417E0,3.106236267E1,-1.365856934E1,-4.084576416E1
7.531485417E0,3.100369644E1,-1.366149139E1,-4.085125732E1
7.541439417E0,3.093938065E1,-1.378987122E1,-4.106994629E1
7.551393417E0,3.103815079E1,-1.382659149E1,-4.108447266E1
7.561346417E0,3.102584076E1,-1.372911835E1,-4.116833496E1
7.571300417E0,3.122189331E1,-1.361226654E1,-4.067803955E1
7.581254417E0,3.106596375E1,-1.367111969E1,-4.109216309E1
7.591207417E0,3.105992126E1,-1.364088440E1,-4.158728027E1
7.601161417E0,3.102526855E1,-1.368803406E1,-4.131304932E1
7.611115417E0,3.016352081E1,-1.654983521E1,-4.041772461E1
7.621068417E0,3.002172852E1,-1.660919952E1,-4.051538086E1
7.631022417E0,3.001201248E1,-1.640027618E1,-4.052679443E1
7.640976417E0,3.009888840E1,-1.629151154E1,-4.072338867E1
7.650929417E0,3.008684921E1,-1.633788300E1,-4.096923828E1
7.660883417E0,2.995008469E1,-1.652243042E1,-4.057763672E1
7.670837417E0,3.015330124E1,-1.645883179E1,-4.039404297E1
7.680790417E0,3.015262604E1,-1.646759033E1,-4.048126221E1
7.690744417E0,3.026586151E1,-1.636456299E1,-3.982238770E1
7.700698417E0,3.012598038E1,-1.643428802E1,-4.037768555E1
