"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.778959000E0,-2.145740669E-3,-7.575393189E-3,5.767843686E-4
3.788913000E0,1.468435163E-3,-5.159639288E-3,1.789854374E-3
3.798866000E0,1.170359552E-2,-1.445236616E-3,2.522053663E-3
3.808820000E0,1.728398353E-2,6.556763314E-3,5.515712779E-3
3.818774000E0,1.734978519E-2,5.242613610E-3,4.942899570E-3
3.828727000E0,1.203012094E-2,-2.238472458E-3,2.094648546E-3
3.838681000E0,4.704853054E-3,-6.706351880E-3,2.685882384E-3
3.848635000E0,-4.985591397E-3,-8.500790223E-3,1.208627364E-3
3.858588000E0,-1.101911627E-2,-1.118458621E-2,2.888162853E-3
3.868542000E0,-1.344525628E-2,-1.231989078E-2,2.317181090E-3
3.878496000E0,-9.593858384E-3,-8.614979684E-3,2.330151387E-3
3.888449000E0,-1.158029307E-3,-1.150405500E-3,-4.475254100E-4
3.898403000E0,6.859899499E-3,4.713031929E-3,-1.451987308E-3
3.908356750E0,1.342565659E-2,9.642010555E-3,-3.423259128E-3
3.918309750E0,1.118640415E-2,1.289446745E-2,-4.455297720E-3
3.928263750E0,8.579968475E-3,1.421512850E-2,-2.886163304E-3
3.938217750E0,5.454948638E-3,1.143685356E-2,-2.010574797E-3
3.948170750E0,1.911612926E-3,9.773709811E-3,-3.973857034E-3
3.958124750E0,-1.250790665E-3,4.541759845E-3,-6.335191894E-3
3.968078750E0,-2.908342052E-3,7.062754594E-4,-3.007352352E-4
3.978031750E0,-2.119513694E-3,-3.570494708E-3,7.418922614E-4
3.987985750E0,-2.129367553E-3,-7.445927244E-3,1.399693312E-3
3.997939750E0,-6.497043651E-4,-7.244666107E-3,2.424761420E-3
4.007892750E0,6.046444178E-4,-5.049156956E-3,3.446350107E-3
4.017846750E0,3.205004847E-3,-3.339625429E-3,3.245992120E-3
4.027799750E0,1.934677130E-3,-1.950254198E-3,3.855323419E-3
4.037753750E0,-1.220841426E-3,-7.792989258E-3,2.189446473E-3
4.047707750E0,-9.124472272E-4,-5.233158823E-3,8.637250867E-4
4.057660750E0,1.720664324E-3,-2.458988223E-3,1.940757269E-3
4.067614750E0,4.157722928E-3,-3.423585091E-3,4.997209180E-4
4.077568750E0,1.724209520E-3,-7.197203115E-3,1.212057425E-3
4.087521750E0,6.778535899E-4,-6.420092657E-3,1.087688142E-3
4.097475750E0,1.236052136E-3,-5.686125718E-3,-2.048450522E-3
4.107429750E0,6.096765865E-4,-1.363548916E-3,-1.091576647E-3
4.117382750E0,2.994686365E-4,6.794650108E-5,-6.306685973E-4
4.127336750E0,2.086982364E-3,1.079148613E-3,-1.409643097E-3
4.137290750E0,2.431578701E-3,4.401426297E-3,-2.236437984E-3
4.147243750E0,2.898430917E-3,6.829963066E-3,1.436593710E-3
4.157197750E0,6.588677643E-4,6.496248767E-3,1.560361125E-4
4.167151750E0,-1.983787166E-3,4.623513669E-3,-5.328841507E-5
4.177104750E0,-4.114409909E-3,9.749783203E-4,-3.467155388E-3
4.187058750E0,-4.559157882E-3,-5.912263878E-4,-4.457318690E-3
4.197012750E0,-2.392993076E-3,-4.159910604E-3,-4.111819435E-3
4.206965750E0,1.572453883E-3,-5.846756510E-3,-6.097738631E-3
4.216919750E0,5.638334900E-3,-5.532205570E-3,-2.547182143E-3
4.226873750E0,8.790719323E-3,-5.064022262E-3,4.134541377E-4
4.236826750E0,9.953599423E-3,1.303914003E-3,1.065004850E-3
4.246780750E0,8.714164607E-3,1.430148026E-3,8.554144297E-4
4.256734750E0,4.383079940E-4,1.908640144E-3,-7.781137247E-4
4.266687750E0,-4.657384008E-3,2.377727069E-4,2.094105585E-3
4.276641750E0,-9.196519852E-3,-3.637616523E-3,6.362430286E-4
4.286595750E0,-8.124863729E-3,-2.237060107E-3,3.509793663E-3
4.296548750E0,-1.098175067E-3,4.670139402E-3,3.139951499E-3
4.306502750E0,5.345609505E-3,7.426245138E-3,2.619569888E-3
4.316455750E0,6.474146619E-3,7.913582958E-3,2.549685305E-3
4.326409750E0,7.229684852E-3,4.997421522E-3,3.547305474E-3
4.336363750E0,6.340532564E-3,-9.022895247E-4,3.454705467E-3
4.346316750E0,7.268911228E-3,-2.556911670E-3,1.215253258E-3
4.356270750E0,4.410412628E-3,-9.137352929E-3,-1.422865083E-3
4.366224750E0,-4.400024191E-4,-1.467912458E-2,-3.640745534E-3
4.376177750E0,-5.602805875E-3,-1.909757592E-2,-1.975737279E-3
4.386131750E0,-8.023886010E-3,-1.455315761E-2,2.342578257E-3
4.396085750E0,-6.877783686E-3,-6.241378840E-3,5.091632716E-3
4.406038750E0,-1.151987584E-3,-3.538004588E-3,7.722036913E-3
4.415992750E0,6.876277737E-3,-2.867251169E-3,5.586091429E-3
4.425946750E0,1.473819558E-2,1.404193230E-3,4.487005062E-3
4.435899750E0,1.881506294E-2,8.318388835E-3,3.206914058E-3
4.445853750E0,1.433642488E-2,7.176158950E-3,1.902764430E-3
4.455807750E0,6.750737317E-3,1.826907275E-3,3.575277515E-4
4.465760750E0,-1.443542773E-3,7.286197506E-4,-8.392969612E-4
4.475714750E0,-9.343149140E-3,-4.400591832E-3,1.366059296E-3
4.485668750E0,-1.347397920E-2,-5.814464297E-3,9.649870917E-4
4.495621750E0,-1.219393592E-2,-6.475958042E-3,5.948017351E-4
4.505575750E0,-7.356570102E-3,-4.174454138E-3,5.444278941E-6
4.515529750E0,1.521216007E-3,2.335747704E-4,-8.464949206E-4
4.525482750E0,6.954330951E-3,2.024816815E-3,-2.063293243E-3
4.535436750E0,7.701158989E-3,6.118085235E-3,-1.097286586E-3
4.545390750E0,7.913678885E-3,7.163908333E-3,-3.876561532E-3
4.555343750E0,1.077408623E-2,7.979096845E-3,-3.774257144E-3
4.565297750E0,1.030883193E-2,5.367601290E-3,-3.273050068E-3
4.575251750E0,6.950397044E-3,2.411215799E-3,-3.603736637E-3
4.585204750E0,-2.065822482E-4,-5.008084700E-3,-1.010084059E-3
4.595158750E0,-3.098774934E-3,-1.112563163E-2,-2.418179065E-5
4.605111750E0,-5.120380782E-3,-1.414086297E-2,-4.212590866E-4
4.615065750E0,-3.858186537E-3,-1.658356935E-2,1.778129954E-4
4.625019750E0,3.205315676E-3,-1.267165039E-2,-2.090667607E-3
4.634972750E0,6.050470751E-3,-1.075221598E-2,-3.904453479E-3
4.644926750E0,6.961538456E-3,-1.279379427E-2,-1.194953453E-3
4.654880750E0,2.501414623E-3,-8.649152704E-3,2.238400979E-3
4.664833750E0,-1.139126485E-3,3.781639971E-4,6.021686830E-3
4.674787750E0,-5.126344971E-3,3.765765112E-3,9.823947214E-3
4.684741750E0,-1.241591759E-3,4.360449035E-3,6.334939972E-3
4.694694750E0,5.658830516E-3,5.669121630E-3,6.744302809E-4
4.704648750E0,7.537957281E-3,5.502674263E-3,-3.102198476E-3
4.714602750E0,7.079333533E-3,6.128973328E-4,-2.088491572E-3
4.724555750E0,-7.580833044E-4,-3.802357707E-3,-1.327360282E-3
4.734509750E0,-3.363604192E-3,-6.248872261E-3,1.148565207E-3
4.744463750E0,-2.926046960E-3,-7.905092090E-3,2.499853261E-3
4.754416750E0,-3.249287838E-3,-3.694040235E-3,3.133215709E-3
4.764370750E0,-2.028761199E-3,2.210454084E-3,4.525250755E-3
4.774324750E0,-1.177436206E-4,7.416872308E-3,3.604798578E-3
4.784277750E0,1.494800439E-3,8.159095421E-3,-1.563065336E-3
4.794231750E0,4.256376531E-3,5.488528870E-3,-4.205313046E-3
4.804185750E0,8.298788220E-3,2.165968996E-3,-5.490021780E-3
4.814138750E0,1.051667985E-2,-6.645112298E-4,-3.086502431E-3
4.824092750E0,6.166406907E-3,-5.222245120E-3,-2.362655243E-3
4.834045750E0,1.182450796E-3,-6.430118345E-3,-2.814315492E-3
4.843999750E0,-4.025094211E-3,-4.550991580E-3,8.451342583E-4
4.853953750E0,-2.758639399E-3,5.073357373E-3,4.124139436E-3
4.863906750E0,-5.765880458E-3,8.048107848E-3,2.587229013E-3
4.873860750E0,-4.750767257E-3,3.887107596E-3,8.314612787E-4
4.883814750E0,-5.161948502E-5,-1.142538153E-3,-1.824509352E-3
4.893767750E0,5.116150714E-3,-1.136152074E-3,-1.582388417E-3
4.903721750E0,7.730575278E-3,-7.225628942E-4,1.546825981E-3
4.913675750E0,8.432119153E-3,6.764582358E-4,8.641043678E-5
4.923628750E0,1.026171073E-2,6.703724619E-3,2.837507054E-4
4.933582750E0,8.666321635E-3,1.101593487E-2,2.935304306E-3
4.943536750E0,3.988212906E-3,1.084895432E-2,2.847419586E-3
4.953489750E0,-2.748363884E-3,7.635564543E-3,1.646756660E-3
4.963443750E0,-4.432546906E-3,-5.169040523E-4,-1.914422493E-3
4.973397750E0,-4.228138365E-3,-8.682638407E-3,-2.756370232E-3
4.983350750E0,-4.341588821E-3,-1.361960731E-2,2.130679786E-5
4.993304750E0,-5.451505538E-3,-2.095536515E-2,5.175445694E-4
5.003258750E0,-6.082812324E-4,-2.090849355E-2,1.559639117E-3
5.013211750E0,7.125133649E-3,-1.289074495E-2,5.843859166E-3
5.023165750E0,1.210950594E-2,-1.394411083E-3,6.040399894E-3
5.033119750E0,1.383774169E-2,3.374798223E-3,5.959018599E-3
5.043072750E0,7.796094753E-3,2.762004733E-3,3.598925192E-3
5.053026750E0,2.635338111E-3,9.962520562E-4,-2.029498573E-4
5.062979750E0,-9.708483703E-4,6.377906539E-4,-5.534219090E-4
5.072933750E0,-1.517434139E-3,6.943168119E-4,7.382349577E-4
5.082887750E0,-2.937431680E-3,1.428017393E-3,2.226143377E-3
5.092840750E0,-4.552139901E-3,2.097771969E-3,4.376879893E-3
5.102794750E0,-5.493033677E-3,3.666107543E-3,5.965988152E-3
5.112748750E0,-3.544227220E-3,3.028542036E-3,5.296775140E-3
5.122701750E0,-1.824358013E-3,1.220788341E-3,-2.852105536E-4
5.132655750E0,-1.396171749E-3,-3.826482221E-3,-3.042980097E-4
5.142609750E0,-2.155925613E-4,-3.542323597E-3,-1.531482674E-3
5.152562750E0,-1.593756024E-3,-1.099834684E-3,-7.242618594E-4
5.162516750E0,-9.857562836E-4,4.588144831E-3,-2.585278824E-3
5.172470750E0,1.918526017E-3,8.152719587E-3,-4.494258203E-3
5.182423750E0,4.680756480E-3,1.387105882E-2,-3.306222381E-3
5.192377750E0,3.365327138E-3,1.540077291E-2,-8.259811439E-4
5.202331750E0,2.021496184E-3,1.348143257E-2,-2.134392038E-3
5.212284750E0,-2.479068469E-3,6.948248483E-3,-2.254858380E-3
5.222238750E0,-6.129197311E-3,1.625121804E-3,-1.634075539E-3
5.232192750E0,-8.432897739E-3,4.181172699E-5,-1.604846097E-3
5.242145750E0,-1.147582568E-2,-4.791826010E-3,-2.688486362E-3
5.252099750E0,-1.389000844E-2,-7.126031443E-3,-7.538618520E-4
5.262053750E0,-1.215016562E-2,-6.865574047E-3,1.110350946E-3
5.272006750E0,-4.100639373E-3,-8.234442212E-4,1.779460115E-3
5.281960750E0,3.758615348E-3,3.816048615E-3,2.626078902E-3
5.291913750E0,8.443759754E-3,2.740684897E-3,2.337502548E-3
5.301867750E0,8.630979806E-3,4.523404874E-3,4.871382844E-4
5.311821750E0,4.726691172E-3,1.533734612E-3,-2.066794783E-3
5.321774750E0,-1.236393116E-3,1.642657910E-3,-1.605535159E-3
5.331728750E0,-7.724530529E-3,9.909309447E-4,-3.340165131E-4
5.341682750E0,-9.078215808E-3,-2.980907913E-3,1.869216561E-3
5.351635750E0,-8.618282154E-3,-4.354479723E-3,1.140444772E-3
5.361589750E0,-4.060015082E-3,4.107146524E-4,6.016872358E-4
5.371543750E0,-1.720012398E-3,2.132606693E-3,4.479272291E-3
5.381496750E0,-9.426355828E-4,3.078029025E-3,4.620951600E-3
5.391450750E0,-6.150500849E-4,3.213599790E-3,4.125485662E-3
5.401404750E0,-1.023312565E-3,2.687625587E-3,1.370445825E-3
5.411357750E0,-3.167450894E-3,-2.685777377E-3,-2.303283196E-3
5.421311750E0,-7.836555596E-4,-2.686310094E-3,-3.105693730E-3
5.431265750E0,-6.968970411E-5,-5.516130477E-3,-2.441395540E-3
5.441218750E0,-2.925397130E-3,-1.588500571E-3,-4.887657706E-4
5.451172750E0,-7.443233393E-3,1.989145530E-3,1.506823348E-3
5.461126750E0,-9.261906147E-3,4.243511241E-3,1.696973341E-3
5.471079750E0,-4.571786150E-3,7.230456453E-3,4.728818312E-4
5.481033750E0,1.718600281E-3,9.135149419E-3,-2.306659473E-3
5.490987750E0,1.811183989E-3,4.702578299E-3,-5.539963953E-3
5.500940750E0,-1.003777375E-3,9.717373177E-5,-5.982581060E-3
5.510894750E0,-2.822255250E-3,1.513539581E-3,-3.569699591E-3
5.520847750E0,-2.471250948E-3,2.302634297E-3,9.065414779E-4
5.530801750E0,-8.827587590E-4,4.677832127E-3,-1.194108510E-3
5.540755750E0,-8.430776652E-4,6.843514740E-3,-4.064197186E-3
5.550708750E0,-2.111701760E-4,7.958339527E-3,-1.403894508E-3
5.560662750E0,6.815213710E-4,1.091178507E-2,4.073695280E-3
5.570616750E0,-1.447892515E-3,1.188042201E-2,4.416093696E-3
5.580569750E0,-5.771534052E-3,7.071552798E-3,1.661586110E-3
5.590523750E0,-6.437152624E-3,3.910907544E-3,-1.975453924E-3
5.600477750E0,-3.300748067E-3,-3.468445502E-3,-3.936072811E-3
5.610430750E0,-5.167357624E-3,-1.396689191E-2,-4.215705208E-3
5.620384750E0,-6.002524868E-3,-1.580926776E-2,4.375493154E-5
5.630338750E0,-4.839250818E-3,-1.424136199E-2,1.533412607E-3
5.640291750E0,2.149682958E-3,-9.752338752E-3,4.232793115E-3
5.650245750E0,1.152702235E-2,-1.449051779E-3,6.080433261E-3
5.660199750E0,1.626718231E-2,2.589365700E-3,5.512115080E-3
5.670152750E0,1.168393251E-2,-6.878743879E-4,4.179383628E-3
5.680106750E0,4.679819569E-3,-6.636310834E-3,7.716023829E-4
5.690060750E0,-1.110236859E-3,-8.755378425E-3,3.286081133E-3
5.700013750E0,-5.039464682E-3,-2.762466203E-3,3.719111206E-3
5.709967750E0,-1.145096403E-2,1.410415163E-3,2.138720127E-3
5.719920750E0,-1.789528131E-2,1.740114531E-3,2.885204507E-3
5.729874750E0,-1.749815978E-2,3.535842290E-3,1.527305692E-3
5.739828750E0,-1.135983970E-2,6.917790510E-3,-2.599528525E-3
5.749781750E0,-4.439110402E-3,5.046177655E-3,-5.235690158E-3
5.759735750E0,-1.688331366E-3,-2.290117554E-4,-4.007706419E-3
5.769689750E0,-4.800492898E-4,2.757008187E-3,-2.084763255E-3
5.779642750E0,-7.679369301E-4,5.813518073E-3,-2.671557013E-4
5.789596750E0,2.731090179E-3,4.020057153E-3,-2.655313816E-3
5.799550750E0,7.719989866E-3,1.844520913E-3,-5.768282805E-3
5.809503750E0,8.502709679E-3,2.805138007E-3,-3.705249168E-3
5.819457750E0,2.699148841E-3,1.641869312E-3,-3.583808895E-3
5.829411750E0,-6.388517097E-3,1.221382990E-5,-2.976632211E-3
5.839364750E0,-1.582436264E-2,6.467716303E-3,-1.725212787E-3
5.849318750E0,-1.913418435E-2,8.421186358E-3,-2.610761207E-3
5.859272750E0,-1.431439444E-2,6.296516862E-3,-7.007420063E-4
5.869225750E0,-8.057814091E-3,5.320483353E-3,-6.187770050E-3
5.879179750E0,-1.970892772E-3,3.165719798E-3,-1.532830764E-3
5.889133750E0,4.378695739E-4,3.933979198E-3,1.555574825E-3
5.899086750E0,5.211053416E-3,2.092669718E-3,4.561218433E-3
5.909040750E0,6.489514839E-3,-1.103337388E-3,3.803423373E-3
5.918994292E0,4.859128036E-3,-5.557740107E-3,3.005007515E-3
5.928947292E0,-4.912130535E-4,-5.062173121E-3,7.432713173E-4
5.938901292E0,-5.177045241E-3,-4.351641983E-3,-4.040184431E-4
5.948855292E0,-8.689083159E-3,-1.020065509E-3,1.143021509E-3
5.958808292E0,-1.092853490E-2,2.079182304E-4,1.019184478E-3
5.968762292E0,-8.827706799E-3,2.209055470E-3,7.459344342E-4
5.978715292E0,-7.003973238E-3,3.097485984E-3,1.251935028E-3
5.988669292E0,-3.218983766E-3,1.968500204E-3,2.308925381E-3
5.998623292E0,3.391248640E-3,-1.776436809E-3,3.079910530E-3
6.008576292E0,5.834182724E-3,-1.669094432E-3,2.697894117E-3
6.018530292E0,3.467697883E-3,-2.609989140E-3,3.178268671E-4
6.028484292E0,1.300334581E-3,-4.623167682E-3,-1.369245583E-3
6.038437292E0,-2.704793122E-3,-4.202387761E-3,-4.802859388E-3
6.048391292E0,-6.184212863E-3,-6.157414522E-3,-5.241215229E-3
6.058345292E0,-6.285945885E-3,-9.791297838E-3,-2.852892503E-3
6.068298292E0,-4.005486611E-3,-4.399812780E-3,-7.845533546E-4
6.078252292E0,-2.587086987E-3,1.797629055E-3,2.336138627E-3
6.088206292E0,-2.198892878E-3,4.055891186E-4,2.898050006E-4
6.098159292E0,-5.451677367E-3,-3.249599598E-3,-3.421632573E-4
6.108113292E0,-1.413321123E-3,3.946959041E-4,-1.671275939E-3
6.118067292E0,5.454338389E-4,7.017444819E-3,-2.612969605E-3
6.128020292E0,1.120976289E-3,3.262151498E-3,-4.017143510E-4
6.137974292E0,1.589958905E-3,-4.300549626E-4,2.580759581E-3
6.147928292E0,4.136182833E-4,2.978421049E-3,5.765884649E-3
6.157881292E0,-2.213057596E-3,8.433373645E-3,4.477713723E-3
6.167835292E0,-5.860139616E-3,4.135673400E-3,2.960221376E-3
6.177789292E0,-8.070031181E-3,1.559597906E-3,-3.829773981E-3
6.187742292E0,-9.178848937E-3,1.353684813E-3,-5.181204993E-3
6.197696292E0,-1.015676185E-2,-3.096990287E-3,-6.624638103E-3
6.207649292E0,-9.154209867E-3,-1.447005570E-2,-8.346896619E-3
6.217603292E0,-3.152509918E-3,-2.108081989E-2,-6.122091785E-3
6.227557292E0,6.237441208E-3,-7.807810325E-3,2.114706673E-3
6.237510292E0,9.587697685E-3,5.517050158E-3,8.491912857E-3
6.247464292E0,1.506632008E-2,8.327187970E-3,1.102827489E-2
6.257418292E0,1.534541883E-2,1.028381195E-2,9.558741003E-3
6.267371292E0,8.534777910E-3,7.484065834E-3,5.612197332E-3
6.277325292E0,-1.860870980E-3,2.851763507E-3,3.264354542E-3
6.287279292E0,-9.599285200E-3,-3.113778308E-3,1.765195979E-3
6.297232292E0,-1.659327745E-2,-5.015009083E-3,-3.946274519E-4
6.307186292E0,-1.972767338E-2,-1.144755818E-2,-3.240871243E-3
6.317140292E0,-1.502399985E-2,-8.548174053E-3,-2.876550891E-3
6.327093292E0,-4.770463333E-3,-3.787667025E-3,-2.047660295E-3
6.337047292E0,7.761573419E-3,-7.450059056E-4,-2.596005099E-3
6.347001292E0,1.345897373E-2,1.825309359E-3,-5.444849376E-4
6.356954292E0,1.112258248E-2,1.045874506E-2,-5.562028382E-4
6.366908292E0,5.036771297E-3,1.205899566E-2,-2.495201770E-3
6.376862292E0,1.594582573E-4,8.694890887E-3,-3.580706194E-3
6.386815292E0,-3.478730330E-3,4.123883788E-3,-5.545368884E-3
6.396769292E0,-5.676637404E-3,1.880170545E-3,-5.169064272E-3
6.406723292E0,-5.478259176E-3,-1.968040597E-3,-5.265101325E-3
6.416676292E0,-1.652095933E-3,-2.706002444E-3,-4.170275759E-3
6.426630292E0,2.058092505E-3,-3.457315266E-3,-3.040023614E-3
6.436584292E0,5.075986497E-3,1.049818005E-3,-1.998994034E-3
6.446537292E0,2.945440821E-3,6.770272739E-3,-4.028440453E-4
6.456491292E0,-5.116083194E-4,7.055497263E-3,-1.123495400E-3
6.466444292E0,-2.982161939E-3,8.476799354E-3,-1.969119068E-3
6.476398292E0,-1.150705852E-3,3.211197443E-3,-3.593647154E-3
6.486352292E0,2.415488707E-3,2.222407842E-3,-2.961194143E-3
6.496305292E0,3.143863287E-3,4.849350080E-3,-6.314204074E-5
6.506259292E0,3.866345389E-3,1.309178304E-3,1.055621076E-3
6.516213292E0,6.679442246E-3,1.780557912E-3,3.271637019E-3
6.526166292E0,8.166679181E-3,5.700501613E-3,3.381617600E-3
6.536120292E0,2.019837266E-3,6.140189245E-3,4.215720110E-3
6.546074292E0,-2.501738491E-3,5.939155817E-4,-1.527049579E-3
6.556027292E0,-3.815475618E-3,-5.488478113E-3,-3.277012846E-3
6.565981292E0,-2.819082001E-3,-2.637364902E-3,-1.928678248E-3
6.575935292E0,-1.648889156E-3,-7.052416913E-4,3.392696381E-4
6.585888292E0,-1.770211384E-4,6.933529396E-3,1.420050627E-3
6.595842292E0,-2.572268015E-3,1.255785953E-2,1.775316196E-3
6.605796292E0,-3.214095253E-3,1.091299858E-2,5.144476891E-4
6.615749292E0,-1.216328237E-4,1.070393994E-2,4.113833420E-4
6.625703292E0,3.614870366E-4,8.426247165E-3,-1.869070809E-3
6.635657292E0,4.120869562E-4,3.432020778E-3,-2.746582264E-3
6.645610292E0,-1.707684016E-3,4.343019333E-3,-2.810786245E-3
6.655564292E0,2.782139461E-3,5.756092258E-3,-5.521595012E-4
6.665518292E0,8.685130626E-3,2.630623057E-4,-3.215626115E-3
6.675471292E0,8.100033738E-3,1.186113805E-3,-4.871047102E-3
6.685425292E0,7.056246512E-3,7.592341863E-3,-6.068897434E-3
6.695379292E0,2.744056284E-3,1.090158615E-2,-3.245680593E-3
6.705332292E0,-5.332743749E-4,7.741255686E-3,6.938851438E-4
6.715286292E0,1.079536043E-3,7.558030076E-3,1.457413193E-3
6.725239292E0,8.038425818E-3,1.239890419E-2,2.986514708E-3
6.735193292E0,1.439592429E-2,1.155548170E-2,6.136235781E-3
6.745147292E0,2.203454077E-2,-6.411571056E-3,1.018451340E-2
6.755100292E0,2.202601917E-2,2.841858193E-2,2.672087960E-2
6.765054292E0,3.187009692E-2,3.959237412E-2,4.904746264E-2
6.775008292E0,3.339395672E-2,3.450973332E-2,4.605513439E-2
6.784961292E0,2.823912911E-2,1.331876591E-2,2.291144803E-2
6.794915292E0,2.245181426E-2,-4.448780324E-3,3.872509347E-3
6.804869292E0,1.809447259E-2,-7.519722451E-3,1.880855765E-3
6.814822292E0,1.606514305E-2,2.231175313E-3,1.175505854E-2
6.824776292E0,1.612331159E-2,1.522875391E-2,2.064666525E-2
6.834730292E0,1.845650561E-2,1.408332866E-2,2.964548580E-2
6.844683292E0,2.171738632E-2,-7.164599374E-4,3.576993570E-2
6.854637292E0,1.554497797E-2,1.391308289E-2,4.453466460E-2
6.864591292E0,3.575012088E-2,-7.720217574E-3,4.059065133E-2
6.874544292E0,3.340920061E-2,3.846246004E-2,2.876169048E-2
6.884498292E0,3.700971976E-2,-2.450610511E-3,3.160773218E-2
6.894452292E0,3.893278912E-2,-1.034874003E-3,3.514867276E-2
6.904405292E0,4.842013866E-2,1.479675248E-2,3.202635795E-2
6.914359417E0,4.668242484E-2,4.851443693E-3,3.402053565E-2
6.924313417E0,2.880941890E-2,1.191574521E-2,4.797363281E-2
6.934266417E0,2.200983465E-2,3.578186501E-3,5.225333199E-2
6.944220417E0,2.472901531E-2,8.562297560E-3,4.217030108E-2
6.954174417E0,2.586325631E-2,6.843493320E-3,3.540613502E-2
6.964127417E0,1.982109249E-2,1.212828606E-2,4.614654928E-2
6.974081417E0,1.965757459E-2,2.098782361E-2,6.475778669E-2
6.984034417E0,2.884225175E-2,2.343603596E-2,6.908619404E-2
6.993988417E0,3.122205287E-2,1.083768718E-2,6.811706722E-2
7.003942417E0,2.375221811E-4,-2.867748216E-2,5.419846624E-2
7.013895417E0,-4.985041171E-2,-1.459963918E-1,-7.880349644E-3
7.023849417E0,-7.753809541E-2,-1.013184339E-1,-4.931725934E-2
7.033803417E0,-8.643784374E-2,-6.734981388E-2,-4.312487692E-2
7.043756417E0,-8.006107807E-2,-5.985771492E-2,-1.304731239E-2
7.053710417E0,-6.636284292E-2,-7.451921701E-2,1.307456940E-2
7.063664417E0,-4.273667932E-2,-5.038883537E-2,3.749807552E-2
7.073617417E0,-6.154702045E-3,1.485568099E-2,9.286226332E-2
7.083571417E0,2.629390545E-2,4.225902632E-2,1.430776119E-1
7.093525417E0,5.040723085E-2,3.899132833E-2,1.608052105E-1
7.103478417E0,7.062716782E-2,2.481849492E-2,1.448021829E-1
7.113432417E0,8.484259248E-2,1.734166965E-2,1.031074598E-1
7.123386417E0,8.600452542E-2,1.551127899E-2,6.633772701E-2
7.133339417E0,7.506319880E-2,8.149502799E-3,4.314186051E-2
7.143293417E0,5.920871347E-2,6.629923824E-3,3.769953549E-2
7.153247417E0,4.371044785E-2,9.050204419E-3,4.886430502E-2
7.163200417E0,3.104951978E-2,1.090278570E-2,7.351705432E-2
7.173154417E0,3.303570300E-2,7.680360693E-3,9.546869248E-2
7.183108417E0,3.612336144E-2,2.134006843E-2,1.002426818E-1
7.193061417E0,2.954988182E-2,1.684624888E-2,9.509425610E-2
7.203015417E0,2.540033311E-2,2.268117620E-3,7.882279158E-2
7.212969417E0,2.448047698E-2,4.339986481E-4,6.124380603E-2
7.222922417E0,3.149063885E-2,1.991190948E-4,4.782911018E-2
7.232876417E0,3.986361623E-2,-9.977053851E-4,4.661178216E-2
7.242829417E0,3.961533681E-2,6.111171097E-3,4.381018877E-2
7.252783417E0,4.043692350E-2,-1.364854630E-3,4.284266382E-2
7.262737417E0,3.814384714E-2,1.869644038E-4,4.120272398E-2
7.272690417E0,3.322978318E-2,-1.341779344E-2,3.075621091E-2
7.282644417E0,1.281260792E-2,-2.743192762E-2,7.350840606E-3
7.292598417E0,-2.035732940E-2,-2.146964148E-2,-1.307161059E-2
7.302551417E0,-5.138124153E-2,-1.208621450E-2,-2.801389433E-2
7.312505417E0,-7.591720670E-2,5.929272156E-3,-3.302649781E-2
7.322459417E0,-8.835048229E-2,-6.163641345E-3,-5.108089745E-2
7.332412417E0,-1.034157127E-1,-4.982749745E-2,-8.533580601E-2
7.342366417E0,-1.370705962E-1,-4.604375362E-2,-1.185954735E-1
7.352320417E0,-1.516857594E-1,-3.913205117E-2,-1.535257548E-1
7.362273417E0,-1.476600319E-1,-5.280357227E-2,-1.937747151E-1
7.372227417E0,-1.440669000E-1,-6.958042085E-2,-2.288663834E-1
7.382181417E0,-1.360331178E-1,-7.939168811E-2,-2.396393120E-1
7.392134417E0,-1.256643683E-1,-8.361439407E-2,-2.141738981E-1
