"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
8.547342266E2,5.230774224E1,4.951123762E0,7.084827637E-1,1.356070792E1,1.508085156E2,4.745568916E0,3.362158933E0
8.557342348E2,5.230764071E1,4.951216385E0,7.862594454E-1,1.291293168E1,1.508328062E2,4.745624762E0,3.362080108E0
8.567342420E2,5.230754572E1,4.951304236E0,8.056093771E-1,1.222078696E1,1.508204196E2,4.745639732E0,3.362058977E0
8.577342492E2,5.230745567E1,4.951387411E0,8.419706216E-1,1.154783900E1,1.506564190E2,4.745760240E0,3.361888871E0
8.587342569E2,5.230737032E1,4.951464595E0,9.063537382E-1,1.088641727E1,1.508455251E2,4.745782665E0,3.361857215E0
8.597342644E2,5.230728829E1,4.951537825E0,8.546320526E-1,1.032294972E1,1.509740788E2,4.745501544E0,3.362254024E0
8.607342721E2,5.230721144E1,4.951607413E0,9.205408311E-1,9.756560014E0,1.509166908E2,4.744949195E0,3.363033477E0
8.617342784E2,5.230713711E1,4.951674833E0,8.942696108E-1,9.420308312E0,1.508207803E2,4.744581219E0,3.363552599E0
8.627342860E2,5.230706725E1,4.951739964E0,7.425104612E-1,9.010987294E0,1.506383301E2,4.744002493E0,3.364368794E0
8.637342942E2,5.230700109E1,4.951803360E0,5.935650570E-1,8.577620702E0,1.503825626E2,4.743821834E0,3.364623521E0
8.647343006E2,5.230693897E1,4.951862919E0,5.762914643E-1,8.096877596E0,1.500873832E2,4.743404691E0,3.365211580E0
8.657343079E2,5.230687881E1,4.951916464E0,5.573551953E-1,7.692398905E0,1.502231044E2,4.743196446E0,3.365505089E0
8.667343150E2,5.230682302E1,4.951969554E0,5.087302672E-1,7.206228086E0,1.501035256E2,4.743021894E0,3.365751082E0
8.677343225E2,5.230677015E1,4.952018170E0,4.491148228E-1,6.725539255E0,1.501144894E2,4.742650782E0,3.366273992E0
8.687343297E2,5.230672222E1,4.952063744E0,4.669307377E-1,6.209504551E0,1.499997305E2,4.742145489E0,3.366985773E0
8.697343371E2,5.230667655E1,4.952098593E0,4.194120113E-1,5.768504801E0,1.504897964E2,4.741526484E0,3.367857425E0
8.707343434E2,5.230663472E1,4.952131914E0,1.886421973E-1,5.249807769E0,1.507916121E2,4.741129799E0,3.368415839E0
8.717343506E2,5.230659849E1,4.952161552E0,8.715967368E-2,4.645047606E0,1.509486614E2,4.740568988E0,3.369205055E0
8.727343581E2,5.230656734E1,4.952188936E0,-1.712747384E-1,4.036783933E0,1.506816347E2,4.740253292E0,3.369649204E0
8.737343646E2,5.230654241E1,4.952213171E0,-4.407193959E-1,3.357791776E0,1.495364528E2,4.740145453E0,3.369800902E0
8.747343717E2,5.230652389E1,4.952229409E0,-7.168291137E-1,2.585536943E0,1.488994364E2,4.739560164E0,3.370624049E0
8.757343786E2,5.230651061E1,4.952241975E0,-8.624565378E-1,1.848089366E0,1.486574301E2,4.738993248E0,3.371421070E0
8.767343856E2,5.230650457E1,4.952245807E0,-1.026362452E0,9.754404458E-1,1.490165073E2,4.741928743E0,3.367291023E0
8.777343928E2,5.230650338E1,4.952241951E0,-1.288212004E0,2.465693249E-1,1.490165043E2,4.743378089E0,3.365249075E0
8.787344000E2,5.230650313E1,4.952238604E0,-1.462552840E0,4.720990546E-2,1.490165018E2,4.743006141E0,3.365773281E0
8.797344061E2,5.230650261E1,4.952236566E0,-1.638939046E0,3.422233601E-2,1.490165002E2,4.742917495E0,3.365898196E0
8.807344134E2,5.230650206E1,4.952234817E0,-1.902306371E0,2.631460096E-2,1.490164989E2,4.743040725E0,3.365724545E0
8.817344204E2,5.230650178E1,4.952233366E0,-2.141450759E0,0.000000000E0,1.490164977E2,4.743135004E0,3.365591682E0
8.827344271E2,5.230650178E1,4.952233366E0,-2.141450759E0,0.000000000E0,1.490164977E2,4.743041559E0,3.365723370E0
8.837344347E2,5.230650178E1,4.952233366E0,-2.141450759E0,0.000000000E0,1.490164977E2,4.742903890E0,3.365917367E0
8.847344413E2,5.230650178E1,4.952233366E0,-2.141450759E0,0.000000000E0,1.490164977E2,4.742984317E0,3.365804035E0
8.857344478E2,5.230650178E1,4.952233366E0,-2.141450759E0,0.000000000E0,1.490164977E2,4.742944409E0,3.365860271E0
8.867344556E2,5.230650178E1,4.952233366E0,-2.141450759E0,0.000000000E0,1.490164977E2,4.743125127E0,3.365605601E0
8.877344621E2,5.230650178E1,4.952233366E0,-2.141450759E0,0.000000000E0,1.490164977E2,4.743181307E0,3.365526425E0
8.887344686E2,5.230650296E1,4.952236564E0,-3.397810457E0,6.496612624E-3,1.490165002E2,4.743189980E0,3.365514203E0
8.897344762E2,5.230650312E1,4.952236859E0,-3.472965625E0,1.439595285E-2,1.490165004E2,4.743203210E0,3.365495557E0
8.907344830E2,5.230650342E1,4.952237426E0,-3.578705135E0,4.613501743E-3,1.490165008E2,4.743230130E0,3.365457616E0
8.917344896E2,5.230650367E1,4.952237638E0,-3.607576570E0,0.000000000E0,1.490165010E2,4.743230727E0,3.365456775E0
8.927344972E2,5.230650429E1,4.952239193E0,-3.729131754E0,1.237062045E-2,1.490165022E2,4.743138162E0,3.365587231E0
8.937345034E2,5.230650433E1,4.952239153E0,-3.726682511E0,0.000000000E0,1.490165021E2,4.742989210E0,3.365797139E0
8.947345098E2,5.230650433E1,4.952239153E0,-3.726682511E0,0.000000000E0,1.490165021E2,4.742906189E0,3.365914128E0
8.957345170E2,5.230650602E1,4.952243400E0,-4.161319655E0,2.673034899E-2,1.490165054E2,4.742852354E0,3.365989986E0
8.967345240E2,5.230650648E1,4.952243962E0,-4.240616336E0,0.000000000E0,1.490165058E2,4.742762383E0,3.366116755E0
8.977345304E2,5.230650648E1,4.952243962E0,-4.240616336E0,0.000000000E0,1.490165058E2,4.742669574E0,3.366247518E0
8.987345382E2,5.230650680E1,4.952244604E0,-4.447090201E0,4.596015984E-3,1.490165063E2,4.742750207E0,3.366133911E0
8.997345444E2,5.230650720E1,4.952245785E0,-4.633067578E0,6.451565051E-3,1.490165072E2,4.742863367E0,3.365974467E0
