"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
8.522129107E2,5.233613900E1,4.871437459E0,1.289980346E0,1.393352433E0,3.571719642E2,4.735392985E0,3.376476019E0
8.532129116E2,5.233615190E1,4.871433782E0,1.489158943E0,1.570259162E0,3.588941980E2,4.726982127E0,3.388240989E0
8.542129118E2,5.233616555E1,4.871433969E0,1.331697190E0,1.584129990E0,1.971563869E0,1.423816222E1,1.008442214E1
8.552129121E2,5.233617794E1,4.871435632E0,6.421159580E-1,1.546885518E0,5.316735453E0,1.423635645E1,1.008697121E1
8.562129122E2,5.233619135E1,4.871433387E0,2.977825757E-1,1.544341895E0,2.820959551E0,1.423678606E1,1.008636485E1
8.572129129E2,5.233620435E1,4.871434618E0,-3.809872828E-2,1.547453607E0,4.583795879E0,1.423620175E1,1.008718954E1
8.582129133E2,5.233621797E1,4.871437293E0,-3.777101757E-1,1.554766068E0,7.717579336E0,1.423666070E1,1.008654179E1
8.592129129E2,5.233623183E1,4.871425901E0,-5.902848346E-1,1.562265076E0,3.561068759E2,1.423728068E1,1.008566666E1
8.602129139E2,5.233624467E1,4.871418207E0,-9.090647642E-1,1.545872416E0,3.522706664E2,1.423670521E1,1.008647898E1
8.612129147E2,5.233625739E1,4.871411032E0,-1.213251973E0,1.533331697E0,3.512089067E2,1.423777321E1,1.008497136E1
8.622129140E2,5.233627107E1,4.871407747E0,-1.098055858E0,1.530509380E0,3.554012633E2,1.423788377E1,1.008481527E1
8.632129153E2,5.233628535E1,4.871405489E0,-1.384165977E0,1.584028093E0,3.573529316E2,1.423772738E1,1.008503606E1
8.642129140E2,5.233629785E1,4.871399066E0,-1.349622000E0,1.565266275E0,3.590568620E2,1.423715348E1,1.008584622E1
8.652129149E2,5.233631142E1,4.871397304E0,-1.765289273E0,1.583315222E0,1.044027768E0,1.423731185E1,1.008562266E1
8.662129148E2,5.233632512E1,4.871392236E0,-1.674112707E0,1.580632237E0,3.580508313E2,1.423761543E1,1.008519411E1
8.672129149E2,5.233633871E1,4.871391966E0,-1.682318315E0,1.583502240E0,1.308755657E0,1.423721347E1,1.008576154E1
8.682129146E2,5.233635245E1,4.871389190E0,-1.649396686E0,1.578394859E0,3.599549214E2,1.423730997E1,1.008562532E1
8.692129160E2,5.233636596E1,4.871389223E0,-1.814266463E0,1.548089936E0,9.404194090E-1,1.423791226E1,1.008477505E1
8.702129160E2,5.233637895E1,4.871380613E0,-1.575670078E0,1.441940799E0,3.532344252E2,1.423864063E1,1.008374665E1
8.712129160E2,5.233638956E1,4.871374783E0,-1.633053130E0,1.241280083E0,3.507700221E2,1.424007511E1,1.008172080E1
8.722129164E2,5.233639780E1,4.871370436E0,-1.768887090E0,1.048343479E0,3.482941368E2,1.424429411E1,1.007575896E1
8.732129167E2,5.233640820E1,4.871374805E0,-1.971320845E0,1.079858697E0,3.539167991E2,1.424265639E1,1.007807384E1
8.742129166E2,5.233641424E1,4.871379195E0,-1.417079306E0,9.232715968E-1,3.567384884E2,1.424307602E1,1.007748078E1
8.752129172E2,5.233642320E1,4.871387329E0,-1.432879131E0,9.737366865E-1,1.019537565E0,1.424363023E1,1.007669744E1
8.762129169E2,5.233643116E1,4.871386425E0,-1.415645122E0,9.364148549E-1,3.593064035E2,1.424441572E1,1.007558703E1
8.772129171E2,5.233643894E1,4.871375146E0,-1.161614486E0,9.731245696E-1,3.498675426E2,1.424418636E1,1.007591128E1
8.782129176E2,5.233645024E1,4.871371180E0,-1.114872258E0,1.066828120E0,3.474578228E2,1.424507689E1,1.007465224E1
8.792129171E2,5.233646237E1,4.871366796E0,-1.184823905E0,1.197104949E0,3.468244740E2,1.424357830E1,1.007677083E1
8.802129172E2,5.233647145E1,4.871378549E0,-1.317566517E0,9.642599213E-1,3.574881742E2,1.424275729E1,1.007793124E1
8.812129179E2,5.233648127E1,4.871384620E0,-5.245787250E-1,1.021847699E0,2.211280080E0,1.424556538E1,1.007396150E1
8.822129185E2,5.233649218E1,4.871390365E0,-5.642254287E-1,1.099471245E0,4.991230240E0,1.424766168E1,1.007099648E1
8.832129185E2,5.233650134E1,4.871394053E0,-6.266015740E-1,9.940855194E-1,4.404805627E0,1.424609380E1,1.007321422E1
8.842129188E2,5.233650858E1,4.871396793E0,-6.606379664E-1,9.726604106E-1,4.127759123E0,1.424790977E1,1.007064549E1
8.852129189E2,5.233651786E1,4.871397193E0,-5.974376863E-1,9.749928683E-1,3.568809657E0,1.424891001E1,1.006923019E1
8.862129183E2,5.233653316E1,4.871397157E0,-6.956774136E-1,1.273445895E0,4.693333071E0,1.424776557E1,1.007084949E1
8.872129191E2,5.233654420E1,4.871396837E0,-7.967480924E-1,1.264410529E0,3.955956816E0,1.424450518E1,1.007546056E1
8.882129201E2,5.233654971E1,4.871399964E0,-8.593818722E-1,1.010482297E0,3.597547432E2,1.424412479E1,1.007599833E1
8.892129191E2,5.233655289E1,4.871389540E0,-7.780083697E-1,6.872813816E-1,3.449349877E2,1.424756762E1,1.007112954E1
8.902122366E2,5.233655758E1,4.871375009E0,-1.185347259E0,7.580284293E-1,3.301251124E2,1.425071212E1,1.006667956E1
8.912122214E2,5.233655341E1,4.871370823E0,-7.182617793E-1,4.082033584E-1,3.151653427E2,1.425417938E1,1.006176940E1
8.922122217E2,5.233655382E1,4.871378767E0,-3.087967336E-1,1.011476050E-1,3.107036115E2,1.425468648E1,1.006105097E1
8.932122166E2,5.233655711E1,4.871399751E0,-4.964456046E-1,7.550584144E-2,3.107036274E2,1.425746640E1,1.005711117E1
8.942122096E2,5.233656335E1,4.871420846E0,-3.133061696E-1,1.464079283E-1,3.229826483E2,1.425541800E1,1.006001446E1
8.952122182E2,5.233656494E1,4.871437832E0,-3.049222650E-1,1.152081931E-1,3.229826609E2,1.425632446E1,1.005872985E1
8.962122228E2,5.233656731E1,4.871453020E0,-2.236381834E-1,1.213939749E-1,3.229826720E2,1.425507914E1,1.006049462E1
8.972122211E2,5.233656891E1,4.871472181E0,-1.291787336E-1,1.311680908E-1,3.229826863E2,1.425131829E1,1.006582139E1
8.982122359E2,5.233657057E1,4.871489899E0,-1.767068766E-1,1.376545808E-1,3.229826994E2,1.424974061E1,1.006805471E1
8.992122372E2,5.233657260E1,4.871505774E0,-1.576310350E-1,1.194941561E-1,3.229827111E2,1.424884638E1,1.006932024E1
